GIS_Number,Doing_Business_As,Class,Map Name,Hse#,Address,Deedholder,Acres,Residential Occupancy Type,Style Descr,Year Built,Total Living Area,Commercial Occupancy Type,Year Built_2,Gross Bldg Area,_unnamed,2013 Land Res,2013 Land Comm,2013 Total Land,2013 Dwlg,2013 Improv,2013 Total
142725700500000,,EXEMPT,CITY PROPERTY,1205,7TH ST SE,CEDAR RAPIDS CITY OF,0.088,Single-Family,1 1/2 Story Frame,1920,897.6,,,,,0,0,0,0,0,0
142725700600000,,EXEMPT,CITY PROPERTY,1203,7TH ST SE,CEDAR RAPIDS CITY OF,0.068,Single-Family,1 Story Frame,1890,704.0,,,,,0,0,0,0,0,0
142725900100000,NEWBO CITY MARKET PARKING,EXEMPT,CITY PROPERTY,400,12TH AVE SE,CEDAR RAPIDS CITY OF,4.8324,,,,,,,,,0,0,0,0,0,0
142726000800000,,EXEMPT,CITY PROPERTY,0,VACANT LAND SE,CEDAR RAPIDS CITY OF,1.97,,,,,,,,,0,0,0,0,0,0
142726100300000,,EXEMPT,CITY PROPERTY,1231,5TH ST SE,CEDAR RAPIDS CITY OF,0.197,,,,,,,,,0,0,0,0,0,0
142726100700000,,EXEMPT,CITY PROPERTY,1217,5TH ST SE,CEDAR RAPIDS CITY OF,0.071,,,,,,,,,0,0,0,0,0,0
142726100800000,,EXEMPT,CITY PROPERTY,1215,5TH ST SE,CEDAR RAPIDS CITY OF,0.071,,,,,,,,,0,0,0,0,0,0
142726101000000,,EXEMPT,CITY PROPERTY,1209,5TH ST SE,CEDAR RAPIDS CITY OF,0.066,,,,,,,,,0,0,0,0,0,0
142726101100000,,EXEMPT,CITY PROPERTY,1207,5TH ST SE,CEDAR RAPIDS CITY OF,0.06,,,,,,,,,0,0,0,0,0,0
142726101200000,,EXEMPT,CITY PROPERTY,1205,5TH ST SE,CEDAR RAPIDS CITY OF,0.056,,,,,,,,,0,0,0,0,0,0
142726101300000,,EXEMPT,CITY PROPERTY,1201,5TH ST SE,CEDAR RAPIDS CITY OF,0.057,,,,,,,,,0,0,0,0,0,0
142727700400000,,EXEMPT,CITY PROPERTY,1248,10TH ST SE,CEDAR RAPIDS CITY OF,0.771,,,,,,,,,0,0,0,0,0,0
142727700500000,,EXEMPT,CITY PROPERTY,0,VACANT LAND SE,CEDAR RAPIDS CITY OF,0.841,,,,,,,,,0,0,0,0,0,0
142727700700000,,EXEMPT,CITY PROPERTY,0,VACANT LAND SE,CEDAR RAPIDS CITY OF,0.125,,,,,,,,,0,0,0,0,0,0
142727700800000,,EXEMPT,CITY PROPERTY,0,VACANT LAND SE,CEDAR RAPIDS CITY OF,4.7,,,,,,,,,0,0,0,0,0,0
142727800100000,BENDER POOL,EXEMPT,CITY PROPERTY,940,14TH AVE SE,CEDAR RAPIDS CITY OF,1.736,,,,,,,,,0,0,0,0,0,0
142728200800000,,EXEMPT,CITY PROPERTY,908,16TH AVE SE,CEDAR RAPIDS CITY OF,0.261,,,,,,,,,0,0,0,0,0,0
142728300500000,,EXEMPT,CITY PROPERTY,915,16TH AVE SE,CEDAR RAPIDS CITY OF,0.193,,,,,,,,,0,0,0,0,0,0
142728300700000,,EXEMPT,CITY PROPERTY,903,16TH AVE SE,CEDAR RAPIDS CITY OF,0.193,,,,,,,,,0,0,0,0,0,0
142730300500000,,EXEMPT,CITY PROPERTY,906,17TH AVE SE,CEDAR RAPIDS CITY OF,0.193,,,,,,,,,0,0,0,0,0,0
142730300600000,VAC LOT,EXEMPT,CITY PROPERTY,1616,9TH ST SE,CEDAR RAPIDS CITY OF,0.0964,,,,,,,,,0,0,0,0,0,0
142730300700000,EASTSIDE BAR AND GRILL(PARKING,EXEMPT,CITY PROPERTY,900,17TH AVE SE,CEDAR RAPIDS CITY OF,0.0964,,,,,,,,,0,0,0,0,0,0
142730301000000,,EXEMPT,CITY PROPERTY,916,17TH AVE SE,CEDAR RAPIDS CITY OF,0.096,,,,,,,,,0,0,0,0,0,0
142730400300000,,EXEMPT,CITY PROPERTY,923,17TH AVE SE,CEDAR RAPIDS CITY OF,0.096,,,,,,,,,0,0,0,0,0,0
142730400400000,,EXEMPT,CITY PROPERTY,919,17TH AVE SE,CEDAR RAPIDS CITY OF,0.096,,,,,,,,,0,0,0,0,0,0
142730700300000,,EXEMPT,CITY PROPERTY,929,HULL AVE SE,CEDAR RAPIDS CITY OF,0.11,,,,,,,,,0,0,0,0,0,0
142732701200000,,EXEMPT,CITY PROPERTY,1302,3RD ST SE,CEDAR RAPIDS CITY OF,0.096,,,,,,,,,0,0,0,0,0,0
142732701300000,,EXEMPT,CITY PROPERTY,1306,3RD ST SE,CEDAR RAPIDS CITY OF,0.08,,,,,,,,,0,0,0,0,0,0
142732701600000,,EXEMPT,CITY PROPERTY,1239,4TH ST SE,CEDAR RAPIDS CITY OF,0.219,,,,,,,,,0,0,0,0,0,0
142732701800000,,EXEMPT,CITY PROPERTY,1231,4TH ST SE,CEDAR RAPIDS CITY OF,0.096,,,,,,,,,0,0,0,0,0,0
142732702200000,,EXEMPT,CITY PROPERTY,1221,4TH ST SE,CEDAR RAPIDS CITY OF,0.09,,,,,,,,,0,0,0,0,0,0
142732800100000,OLD FARMSTEAD SITE/ 3 BLDGS REMAIN,EXEMPT,CITY PROPERTY,1600,3RD ST SE,CEDAR RAPIDS CITY OF,30.17,,,,,Warehouse,1920,1064-01-01,,0,0,0,0,0,0
142732800600000,PARKING LOT,EXEMPT,CITY PROPERTY,0,VACANT LAND SE,CEDAR RAPIDS CITY OF,0.2066,,,,,,,,,0,0,0,0,0,0
142732801000000,,EXEMPT,CITY PROPERTY,0,VACANT LAND SE,CEDAR RAPIDS CITY OF,0.2066,,,,,,,,,0,0,0,0,0,0
142732801200000,,EXEMPT,CITY PROPERTY,0,VACANT LAND SE,CEDAR RAPIDS CITY OF,0.1,,,,,,,,,0,0,0,0,0,0
142732900100000,,EXEMPT,CITY PROPERTY,1301,3RD ST SE,CEDAR RAPIDS CITY OF,0.096,Two-Family Conversion,Salvage,1880,682.0,,,,,0,0,0,0,0,0
142732900200000,,EXEMPT,CITY PROPERTY,1305,3RD ST SE,CEDAR RAPIDS CITY OF,0.096,,,,,,,,,0,0,0,0,0,0
142733001300000,,EXEMPT,CITY PROPERTY,1442,2ND ST SE,CEDAR RAPIDS CITY OF,0.103,,,,,,,,,0,0,0,0,0,0
142733001400000,,EXEMPT,CITY PROPERTY,1446,2ND ST SE,CEDAR RAPIDS CITY OF,0.103,,,,,,,,,0,0,0,0,0,0
142733001600000,,EXEMPT,CITY PROPERTY,1450,2ND ST SE,CEDAR RAPIDS CITY OF,0.103,,,,,,,,,0,0,0,0,0,0
142733001700000,,EXEMPT,CITY PROPERTY,1452,2ND ST SE,CEDAR RAPIDS CITY OF,0.155,Detached Structures Only,,1948,,,,,,0,0,0,0,0,0
142733001800000,,EXEMPT,CITY PROPERTY,1456,2ND ST SE,CEDAR RAPIDS CITY OF,0.069,,,,,,,,,0,0,0,0,0,0
142733001900000,,EXEMPT,CITY PROPERTY,0,VACANT LAND SE,CEDAR RAPIDS CITY OF,0.066,,,,,,,,,0,0,0,0,0,0
142733100100000,,EXEMPT,CITY PROPERTY,0,VACANT LAND SE,CEDAR RAPIDS CITY OF,0.121,,,,,,,,,0,0,0,0,0,0
142733100200000,,EXEMPT,CITY PROPERTY,1459,2ND ST SE,CEDAR RAPIDS CITY OF,0.101,,,,,,,,,0,0,0,0,0,0
142733100300000,,EXEMPT,CITY PROPERTY,1457,2ND ST SE,CEDAR RAPIDS CITY OF,0.129,,,,,,,,,0,0,0,0,0,0
142733100400000,,EXEMPT,CITY PROPERTY,1453,2ND ST SE,CEDAR RAPIDS CITY OF,0.129,,,,,,,,,0,0,0,0,0,0
142733100500000,,EXEMPT,CITY PROPERTY,1449,2ND ST SE,CEDAR RAPIDS CITY OF,0.096,,,,,,,,,0,0,0,0,0,0
142733100600000,,EXEMPT,CITY PROPERTY,1445,2ND ST SE,CEDAR RAPIDS CITY OF,0.096,,,,,,,,,0,0,0,0,0,0
142733100700000,,EXEMPT,CITY PROPERTY,1443,2ND ST SE,CEDAR RAPIDS CITY OF,0.129,,,,,,,,,0,0,0,0,0,0
142733100800000,,EXEMPT,CITY PROPERTY,0,VACANT LAND SE,CEDAR RAPIDS CITY OF,0.129,,,,,,,,,0,0,0,0,0,0
142733100900000,VAC/ WAS TIETGE AUTO REPAIR,EXEMPT,CITY PROPERTY,1437,2ND ST SE,CEDAR RAPIDS CITY OF,0.1286,,,,,,,,,0,0,0,0,0,0
142733101000000,,EXEMPT,CITY PROPERTY,1433,2ND ST SE,CEDAR RAPIDS CITY OF,0.129,,,,,,,,,0,0,0,0,0,0
142733101100000,,EXEMPT,CITY PROPERTY,1429,2ND ST SE,CEDAR RAPIDS CITY OF,0.129,,,,,,,,,0,0,0,0,0,0
142733101200000,,EXEMPT,CITY PROPERTY,1425,2ND ST SE,CEDAR RAPIDS CITY OF,0.106,,,,,,,,,0,0,0,0,0,0
142733101300000,,EXEMPT,CITY PROPERTY,1421,2ND ST SE,CEDAR RAPIDS CITY OF,0.087,,,,,,,,,0,0,0,0,0,0
142733101400000,,EXEMPT,CITY PROPERTY,1417,2ND ST SE,CEDAR RAPIDS CITY OF,0.087,,,,,,,,,0,0,0,0,0,0
142733101500000,,EXEMPT,CITY PROPERTY,1413,2ND ST SE,CEDAR RAPIDS CITY OF,0.087,,,,,,,,,0,0,0,0,0,0
142733101600000,AIR FILTER SALES(PARKING)NV,EXEMPT,CITY PROPERTY,123,15TH AVE SE,CEDAR RAPIDS CITY OF,0.0826,,,,,,,,,0,0,0,0,0,0
142733101700000,ASPHALT PARKING LOT,EXEMPT,CITY PROPERTY,119,15TH AVE SE,CEDAR RAPIDS CITY OF,0.0735,,,,,,,,,0,0,0,0,0,0
142733101900000,,EXEMPT,CITY PROPERTY,0,VACANT LAND SE,CEDAR RAPIDS CITY OF,0.545,,,,,,,,,0,0,0,0,0,0
142733102000000,,EXEMPT,CITY PROPERTY,0,VACANT LAND SE,CEDAR RAPIDS CITY OF,5.302,,,,,,,,,0,0,0,0,0,0
142733200100000,APARTMENTS/STORAGE,EXEMPT,CITY PROPERTY,131,14TH AVE SE,CEDAR RAPIDS CITY OF,0.163,,,,,,,,,0,0,0,0,0,0
142735100100000,,EXEMPT,CITY PROPERTY,0,VACANT LAND SW,CEDAR RAPIDS CITY OF,5.3,,,,,,,,,0,0,0,0,0,0
142735200100000,"BROULK PAINT, INC.",EXEMPT,CITY PROPERTY,2210,A ST SW,CEDAR RAPIDS CITY OF,0.831,,,,,,,,,0,0,0,0,0,0
142735300300000,,EXEMPT,CITY PROPERTY,35,21ST AVE SW,CEDAR RAPIDS CITY OF,0.148,,,,,,,,,0,0,0,0,0,0
142735300400000,,EXEMPT,CITY PROPERTY,39,21ST AVE SW,CEDAR RAPIDS CITY OF,0.129,,,,,,,,,0,0,0,0,0,0
142735300500000,,EXEMPT,CITY PROPERTY,43,21ST AVE SW,CEDAR RAPIDS CITY OF,0.129,,,,,,,,,0,0,0,0,0,0
142735300600000,,EXEMPT,CITY PROPERTY,47,21ST AVE SW,CEDAR RAPIDS CITY OF,0.129,,,,,,,,,0,0,0,0,0,0
142735300700000,,EXEMPT,CITY PROPERTY,30,22ND AVE SW,CEDAR RAPIDS CITY OF,0.119,,,,,,,,,0,0,0,0,0,0
142735400200000,,EXEMPT,CITY PROPERTY,2024,A ST SW,CEDAR RAPIDS CITY OF,0.063,Detached Structures Only,,1938,,,,,,0,0,0,0,0,0
142735400400000,,EXEMPT,CITY PROPERTY,57,20TH AVE SW,CEDAR RAPIDS CITY OF,0.161,,,,,,,,,0,0,0,0,0,0
142735400600000,,EXEMPT,CITY PROPERTY,69,20TH AVE SW,CEDAR RAPIDS CITY OF,0.161,,,,,,,,,0,0,0,0,0,0
142735400700000,,EXEMPT,CITY PROPERTY,62,21ST AVE SW,CEDAR RAPIDS CITY OF,0.129,,,,,,,,,0,0,0,0,0,0
142735400800000,,EXEMPT,CITY PROPERTY,58,21ST AVE SW,CEDAR RAPIDS CITY OF,0.129,,,,,,,,,0,0,0,0,0,0
142735400900000,,EXEMPT,CITY PROPERTY,54,21ST AVE SW,CEDAR RAPIDS CITY OF,0.129,,,,,,,,,0,0,0,0,0,0
142735401000000,,EXEMPT,CITY PROPERTY,50,21ST AVE SW,CEDAR RAPIDS CITY OF,0.129,,,,,,,,,0,0,0,0,0,0
142735401100000,,EXEMPT,CITY PROPERTY,44,21ST AVE SW,CEDAR RAPIDS CITY OF,0.129,Detached Structures Only,,1955,,,,,,0,0,0,0,0,0
142735401200000,,EXEMPT,CITY PROPERTY,40,21ST AVE SW,CEDAR RAPIDS CITY OF,0.129,,,,,,,,,0,0,0,0,0,0
142735401300000,,EXEMPT,CITY PROPERTY,38,21ST AVE SW,CEDAR RAPIDS CITY OF,0.054,,,,,,,,,0,0,0,0,0,0
142737600100000,,EXEMPT,CITY PROPERTY,2250,A ST SW,CEDAR RAPIDS CITY OF,0.35,,,,,,,,,0,0,0,0,0,0
142810500400000,,EXEMPT,CITY PROPERTY,0,VACANT LAND SE,CEDAR RAPIDS CITY OF,0.028,,,,,,,,,0,0,0,0,0,0
142810501100000,,EXEMPT,CITY PROPERTY,0,VACANT LAND SE,CEDAR RAPIDS CITY OF,,,,,,,,,,0,0,0,0,0,0
142812600400000,LIBRARY,EXEMPT,CITY PROPERTY,401,4TH AVE SE,CEDAR RAPIDS CITY OF,1.9284,,,,,,,,,0,0,0,0,0,0
142812700600000,,EXEMPT,CITY PROPERTY,0,VACANT LAND SE,CEDAR RAPIDS CITY OF,1.698,,,,,,,,,0,0,0,0,0,0
142812900100000,,EXEMPT,CITY PROPERTY,349,4TH AVE SE,CEDAR RAPIDS CITY OF,1.8,,,,,,,,,0,0,0,0,0,0
142813100102000,,EXEMPT,THEATER,305,2ND ST SE,CEDAR RAPIDS CITY OF,,,,,,,,,,0,0,0,0,0,0
142813100400000,,EXEMPT,CITY PROPERTY,312,1ST ST SE,CEDAR RAPIDS CITY OF,0.1928,,,,,,,,,0,0,0,0,0,0
142813100904000,,EXEMPT,CITY PROPERTY,0,VACANT LAND SE,CEDAR RAPIDS CITY OF,,,,,,,,,,0,0,0,0,0,0
142813101200000,,EXEMPT,CITY PROPERTY,0,VACANT LAND SE,CEDAR RAPIDS CITY OF,0.0037,,,,,,,,,0,0,0,0,0,0
142813101300000,,EXEMPT,CITY PROPERTY,0,VACANT LAND SE,CEDAR RAPIDS CITY OF,0.01,,,,,,,,,0,0,0,0,0,0
142813300400000,PARKING RAMP,EXEMPT,CITY PROPERTY,201,4TH AVE SE,CEDAR RAPIDS CITY OF,1.652,,,,,,,,,0,0,0,0,0,0
142813300500000,,EXEMPT,CITY PROPERTY,145,4TH AVE SE,CEDAR RAPIDS CITY OF,3.805,,,,,,,,,0,0,0,0,0,0
142815200500000,,EXEMPT,CITY PROPERTY,601,2ND ST SE,CEDAR RAPIDS CITY OF,2.1378,,,,,,,,,0,0,0,0,0,0
142815300100000,,EXEMPT,CITY PROPERTY,0,VACANT LAND SE,CEDAR RAPIDS CITY OF,0.11,,,,,,,,,0,0,0,0,0,0
142815300300000,,EXEMPT,CITY PROPERTY,0,VACANT LAND SE,CEDAR RAPIDS CITY OF,0.18,,,,,,,,,0,0,0,0,0,0
142815600100000,,EXEMPT,CITY PROPERTY,105,8TH AVE SE,CEDAR RAPIDS CITY OF,0.579,,,,,,,,,0,0,0,0,0,0
142815600300000,,EXEMPT,CITY PROPERTY,0,VACANT LAND SE,CEDAR RAPIDS CITY OF,1.1019,,,,,,,,,0,0,0,0,0,0
142815700100000,,EXEMPT,CITY PROPERTY,0,VACANT LAND SE,CEDAR RAPIDS CITY OF,0.8329,,,,,,,,,0,0,0,0,0,0
142815800100000,,EXEMPT,CITY PROPERTY,41,7TH AVE SW,CEDAR RAPIDS CITY OF,,,,,,,,,,0,0,0,0,0,0
142815800200000,,EXEMPT,CITY PROPERTY,40,8TH AVE SW,CEDAR RAPIDS CITY OF,0.7314,,,,,,,,,0,0,0,0,0,0
142817600400000,,EXEMPT,CITY PROPERTY,904,5TH ST SE,CEDAR RAPIDS CITY OF,0.037,,,,,,,,,0,0,0,0,0,0
142817600500000,,EXEMPT,CITY PROPERTY,908,5TH ST SE,CEDAR RAPIDS CITY OF,0.041,,,,,,,,,0,0,0,0,0,0
142817600700000,,EXEMPT,CITY PROPERTY,916,5TH ST SE,CEDAR RAPIDS CITY OF,0.083,,,,,,,,,0,0,0,0,0,0
142818500700000,VACANT LOT,EXEMPT,CITY PROPERTY,1020,3RD ST SE,CEDAR RAPIDS CITY OF,0.0964,,,,,,,,,0,0,0,0,0,0
142818500800000,VACANT LAND,EXEMPT,CITY PROPERTY,1028,3RD ST SE,CEDAR RAPIDS CITY OF,0.2893,,,,,,,,,0,0,0,0,0,0
142818700800000,NEWBO CITY MARKET,EXEMPT,CITY PROPERTY,1100,3RD ST SE,CEDAR RAPIDS CITY OF,2.28,,,,,Store - Retail Small,1974,2080-01-01,,0,0,0,0,0,0
142818800400000,,EXEMPT,CITY PROPERTY,1008,2ND ST SE,CEDAR RAPIDS CITY OF,0.096,,,,,,,,,0,0,0,0,0,0
142818800500000,,EXEMPT,CITY PROPERTY,1012,2ND ST SE,CEDAR RAPIDS CITY OF,0.096,,,,,,,,,0,0,0,0,0,0
142818800600000,,EXEMPT,CITY PROPERTY,1018,2ND ST SE,CEDAR RAPIDS CITY OF,0.193,Single-Family,Salvage,1910,940.0,,,,,0,0,0,0,0,0
142818800700000,,EXEMPT,CITY PROPERTY,1024,2ND ST SE,CEDAR RAPIDS CITY OF,0.085,,,,,,,,,0,0,0,0,0,0
142818800800000,VACANT LOT,EXEMPT,CITY PROPERTY,208,11TH AVE SE,CEDAR RAPIDS CITY OF,0.107,,,,,,,,,0,0,0,0,0,0
142820300100000,,EXEMPT,CITY PROPERTY,101,1ST ST SE,CEDAR RAPIDS CITY OF,1.2948,,,,,,,,,0,0,0,0,0,0
142820400100000,,EXEMPT,CITY PROPERTY,0,VACANT LAND SE,CEDAR RAPIDS CITY OF,2.4,,,,,,,,,0,0,0,0,0,0
142820500100000,,EXEMPT,CITY PROPERTY,0,VACANT LAND SE,CEDAR RAPIDS CITY OF,0.97,,,,,,,,,0,0,0,0,0,0
142820600100000,VACANT LOT,EXEMPT,CITY PROPERTY,109,3RD AVE SE,CEDAR RAPIDS CITY OF,0.1656,,,,,,,,,0,0,0,0,0,0
142820600200000,SIEGELS / VACANT OFFICES,EXEMPT,CITY PROPERTY,101,3RD AVE SE,CEDAR RAPIDS CITY OF,0.2201,,,,,,,,,0,0,0,0,0,0
142820900100000,,EXEMPT,CITY PROPERTY,0,VACANT LAND SW,CEDAR RAPIDS CITY OF,0.93,,,,,,,,,0,0,0,0,0,0
142822600100000,,EXEMPT,CITY PROPERTY,0,VACANT LAND NW,CEDAR RAPIDS CITY OF,0.38,,,,,,,,,0,0,0,0,0,0
142822700100000,,EXEMPT,CITY PROPERTY,0,VACANT LAND NW,CEDAR RAPIDS CITY OF,0.6683,,,,,,,,,0,0,0,0,0,0
142822800100000,VACANT LAND,EXEMPT,CITY PROPERTY,130,1ST ST NW,CEDAR RAPIDS CITY OF,0.1125,,,,,,,,,0,0,0,0,0,0
142822800200000,,EXEMPT,CITY PROPERTY,117,A AVE NW,CEDAR RAPIDS CITY OF,0.046,,,,,,,,,0,0,0,0,0,0
142822800300000,,EXEMPT,CITY PROPERTY,127,A AVE NW,CEDAR RAPIDS CITY OF,0.065,,,,,,,,,0,0,0,0,0,0
142822800500000,,EXEMPT,CITY PROPERTY,123,2ND ST NW,CEDAR RAPIDS CITY OF,0.0506,Single-Family,1 Story Frame,1900,768.0,,,,,0,0,0,0,0,0
142822800600000,VACANT BUILDING,EXEMPT,CITY PROPERTY,120,1ST AVE NW,CEDAR RAPIDS CITY OF,0.2639,,,,,Restaurant - Fast Food,1981,,,0,0,0,0,0,0
142822800700000,VACANT BUILDING,EXEMPT,CITY PROPERTY,116,1ST AVE NW,CEDAR RAPIDS CITY OF,0.9154,,,,,Store - Retail Small,1981,4930-01-01,,0,0,0,0,0,0
142822800800000,CITGO,EXEMPT,CITY PROPERTY,100,1ST AVE NW,CEDAR RAPIDS CITY OF,0.5785,,,,,,,,,0,0,0,0,0,0
142822800900000,VACANT LAND,EXEMPT,CITY PROPERTY,118,1ST ST NW,CEDAR RAPIDS CITY OF,0.2732,,,,,,,,,0,0,0,0,0,0
142822801000000,,EXEMPT,CITY PROPERTY,125,2ND ST NW,CEDAR RAPIDS CITY OF,0.039,,,,,,,,,0,0,0,0,0,0
142822801100000,VACANT LAND,EXEMPT,CITY PROPERTY,0,VACANT LAND NW,CEDAR RAPIDS CITY OF,0.0167,,,,,,,,,0,0,0,0,0,0
142822900100000,GARAGE ONLY,EXEMPT,CITY PROPERTY,0,VACANT LAND NW,CEDAR RAPIDS CITY OF,0.2277,,,,,,,,,0,0,0,0,0,0
142822900300000,PAVING ONLY,EXEMPT,CITY PROPERTY,208,1ST AVE NW,CEDAR RAPIDS CITY OF,1.2872,,,,,,,,,0,0,0,0,0,0
142823000100000,,EXEMPT,CITY PROPERTY,0,VACANT LAND SW,CEDAR RAPIDS CITY OF,1.791,,,,,,,,,0,0,0,0,0,0
142823100100000,FIRST CORPRATE PLACE/APTS,EXEMPT,CITY PROPERTY,100,1ST ST SW,CEDAR RAPIDS CITY OF,1.1582,,,,,Office - General + Apartment,1915,2001-01-01,,0,0,0,0,0,0
142823100200000,PAVING ONLY,EXEMPT,CITY PROPERTY,117,1ST AVE SW,CEDAR RAPIDS CITY OF,0.0918,,,,,,,,,0,0,0,0,0,0
142823100300000,PAVING ONLY,EXEMPT,CITY PROPERTY,123,1ST AVE SW,CEDAR RAPIDS CITY OF,0.0918,,,,,,,,,0,0,0,0,0,0
142823100400000,JOHNSTON-POTTERFIELD-NATHANSON,EXEMPT,CITY PROPERTY,129,1ST AVE SW,CEDAR RAPIDS CITY OF,0.1102,,,,,,,,,0,0,0,0,0,0
142823100500000,PAVING ONLY,EXEMPT,CITY PROPERTY,0,VACANT LAND SW,CEDAR RAPIDS CITY OF,0.0413,,,,,,,,,0,0,0,0,0,0
142823100600000,PAVING & FENCE ONLY,EXEMPT,CITY PROPERTY,0,VACANT LAND SW,CEDAR RAPIDS CITY OF,0.1286,,,,,,,,,0,0,0,0,0,0
142823101200000,VACANT BUILDING,EXEMPT,CITY PROPERTY,106,2ND AVE SW,CEDAR RAPIDS CITY OF,0.3857,,,,,Store - Retail Large (> 10000 SF),1925,1308-01-01,,0,0,0,0,0,0
142823200200000,,EXEMPT,CITY PROPERTY,217,1ST AVE SW,CEDAR RAPIDS CITY OF,0.0951,,,,,,,,,0,0,0,0,0,0
142823200300000,VACANT LAND,EXEMPT,CITY PROPERTY,221,1ST AVE SW,CEDAR RAPIDS CITY OF,0.3857,,,,,,,,,0,0,0,0,0,0
142823200400000,KING SMITH BORESI ATTORNEY,EXEMPT,CITY PROPERTY,121,3RD ST SW,CEDAR RAPIDS CITY OF,0.0758,Single-Family,2 Story Frame,1913,2156.0,,,,,0,0,0,0,0,0
142823200800000,SALEM UNITED METHODIST CHURCH,EXEMPT,CITY PROPERTY,204,2ND AVE SW,CEDAR RAPIDS CITY OF,0.5785,,,,,Warehouse,1965,2699-01-01,,0,0,0,0,0,0
142823201100000,TERRA COTTAGE ARTFUL LIVING,EXEMPT,CITY PROPERTY,112,2ND ST SW,CEDAR RAPIDS CITY OF,0.0964,,,,,,,,,0,0,0,0,0,0
142823400300000,,EXEMPT,CITY PROPERTY,0,VACANT LAND SW,CEDAR RAPIDS CITY OF,0.305,,,,,,,,,0,0,0,0,0,0
142823400500000,VACANT BLDG,EXEMPT,CITY PROPERTY,120,3RD AVE SW,CEDAR RAPIDS CITY OF,0.3214,,,,,Office - General,1909,,,0,0,0,0,0,0
142823400900000,VACANT BUILDING,EXEMPT,CITY PROPERTY,102,3RD AVE SW,CEDAR RAPIDS CITY OF,0.1382,,,,,Bars and Lounges,1912,4800-01-01,,0,0,0,0,0,0
142823401000000,,EXEMPT,CITY PROPERTY,100,3RD AVE SW,CEDAR RAPIDS CITY OF,0.0305,,,,,Office - General,1968,,,0,0,0,0,0,0
142823401100000,,EXEMPT,CITY PROPERTY,214,1ST ST SW,CEDAR RAPIDS CITY OF,0.3668,,,,,,,,,0,0,0,0,0,0
142823500900000,PAVING ONLY,EXEMPT,CITY PROPERTY,212,3RD AVE SW,CEDAR RAPIDS CITY OF,0.1928,,,,,,,,,0,0,0,0,0,0
142823501000000,VACANT LAND,EXEMPT,CITY PROPERTY,210,3RD AVE SW,CEDAR RAPIDS CITY OF,0.1286,,,,,,,,,0,0,0,0,0,0
142823501100000,VACANT LAND,EXEMPT,CITY PROPERTY,200,3RD AVE SW,CEDAR RAPIDS CITY OF,0.2571,,,,,,,,,0,0,0,0,0,0
142823700200000,,EXEMPT,CITY PROPERTY,305,2ND AVE SW,CEDAR RAPIDS CITY OF,0.184,,,,,,,,,0,0,0,0,0,0
142823900100000,VACANT BUILDING,EXEMPT,CITY PROPERTY,301,2ND AVE SW,CEDAR RAPIDS CITY OF,0.0923,,,,,Bars and Lounges,1956,3558-01-01,,0,0,0,0,0,0
142825200100000,VACANT BUILDING,EXEMPT,CITY PROPERTY,222,3RD AVE SW,CEDAR RAPIDS CITY OF,0.3857,,,,,Store - Retail Small,1942,,,0,0,0,0,0,0
142825500100000,VACANT BLDG,EXEMPT,CITY PROPERTY,207,3RD AVE SW,CEDAR RAPIDS CITY OF,0.3214,,,,,Warehouse,1981,1336-01-01,,0,0,0,0,0,0
142825500900000,,EXEMPT,CITY PROPERTY,202,4TH AVE SW,CEDAR RAPIDS CITY OF,0.041,,,,,,,,,0,0,0,0,0,0
142825600100000,,EXEMPT,CITY PROPERTY,400,2ND ST SW,CEDAR RAPIDS CITY OF,0.052,,,,,,,,,0,0,0,0,0,0
142825600200000,,EXEMPT,CITY PROPERTY,207,4TH AVE SW,CEDAR RAPIDS CITY OF,0.113,,,,,,,,,0,0,0,0,0,0
142825600400000,,EXEMPT,CITY PROPERTY,217,4TH AVE SW,CEDAR RAPIDS CITY OF,0.113,,,,,,,,,0,0,0,0,0,0
142825600500000,THE BALLET ACADEMY,EXEMPT,CITY PROPERTY,221,4TH AVE SW,CEDAR RAPIDS CITY OF,0.1928,,,,,Store - Retail Small,2003,3462-01-01,,0,0,0,0,0,0
142825600600000,,EXEMPT,CITY PROPERTY,225,4TH AVE SW,CEDAR RAPIDS CITY OF,0.045,,,,,,,,,0,0,0,0,0,0
142825600900000,,EXEMPT,CITY PROPERTY,413,3RD ST SW,CEDAR RAPIDS CITY OF,0.054,,,,,,,,,0,0,0,0,0,0
142825601500000,CONVERSION,EXEMPT,CITY PROPERTY,208,5TH AVE SW,CEDAR RAPIDS CITY OF,0.193,,,,,,,,,0,0,0,0,0,0
142825601600000,,EXEMPT,CITY PROPERTY,428,2ND ST SW,CEDAR RAPIDS CITY OF,0.055,,,,,,,,,0,0,0,0,0,0
142825601700000,CONVERSION,EXEMPT,CITY PROPERTY,422,2ND ST SW,CEDAR RAPIDS CITY OF,0.0689,Four-Family Conversion,2 Story Frame,1900,1834.0,,,,,0,0,0,0,0,0
142825601800000,,EXEMPT,CITY PROPERTY,416,2ND ST SW,CEDAR RAPIDS CITY OF,0.069,,,,,,,,,0,0,0,0,0,0
142825700800000,VACANT LAND,EXEMPT,CITY PROPERTY,410,4TH AVE SW,CEDAR RAPIDS CITY OF,0.1607,,,,,,,,,0,0,0,0,0,0
