GIS_Number_valuations,Map_Name_valuations,Class_valuations,2011 Land Res,2011 Land Comm,2011 Land Total,2011 Dwlg,2011 Improv,2011 Total
142345601800000,CHURCH,Exempt,0,12015,12015,0,0,12015
142345601900000,CHURCH,Exempt,0,13203,13203,0,0,13203
142345602000000,SMALL RETAIL,Commercial,0,58547,58547,0,17942,76489
142345602002000,ANTENNAS/TOWERS(BLL),Commercial,0,0,0,0,159550,159550
142345602100000,SMALL RETAIL,Commercial,0,128993,128993,0,156208,285201
142345602300000,SE 223,Residential,24745,0,24745,59629,0,84374
142345602400000,SE 223,Residential,24745,0,24745,87174,0,111919
142345602500000,SE 223,Residential,24745,0,24745,54398,0,79143
142345602600000,SE 223,Residential,24745,0,24745,77716,0,102461
142345602700000,SE 223,Residential,24745,0,24745,74375,0,99120
142345602800000,SE 223,Residential,24745,0,24745,61864,0,86609
142345602900000,SE 223,Residential,24745,0,24745,57925,0,82670
142345603000000,VACANT LAND,Commercial,0,62351,62351,0,0,62351
142345603100000,CHURCH,Exempt,0,669870,669870,0,6485170,7155040
142347600100000,SE 225,Residential,32550,0,32550,66028,0,98578
142347600200000,SE 225,Residential,30000,0,30000,71464,0,101464
142347600300000,SE 225,Residential,22700,0,22700,63580,0,86280
142347600400000,SE 225,Residential,33750,0,33750,84230,0,117980
142347700100000,SE 225,Residential,24583,0,24583,85337,0,109920
142347700200000,SE 225,Residential,25417,0,25417,66948,0,92365
142347700300000,SE 225,Residential,25000,0,25000,93916,0,118916
142347700400000,SE 225,Residential,25000,0,25000,73802,0,98802
142347700500000,SE 225,Residential,25000,0,25000,75558,0,100558
142347700600000,SE 225,Residential,25000,0,25000,76081,0,101081
142347700700000,SE 225,Residential,25000,0,25000,66198,0,91198
142347700800000,SE 225,Residential,25000,0,25000,71672,0,96672
142347700900000,SE 225,Residential,24500,0,24500,79807,0,104307
142347800100000,SE 225,Residential,29538,0,29538,88824,0,118362
142347800300000,CHURCH,Exempt,0,68291,68291,0,1248185,1316476
142347800400000,SE 223,Residential,27270,0,27270,91192,0,118462
142347800500000,SE 223,Residential,27270,0,27270,86951,0,114221
142347800600000,SE 223,Residential,27270,0,27270,81850,0,109120
142347800700000,SE 223,Residential,27270,0,27270,120309,0,147579
142347800800000,SE 223,Residential,27270,0,27270,67742,0,95012
142347800900000,SE 223,Residential,30991,0,30991,85173,0,116164
142347801000000,SE 223,Residential,29814,0,29814,73284,0,103098
142347801100000,SE 225,Residential,30426,0,30426,87574,0,118000
142347801200000,SE 225,Residential,25000,0,25000,75009,0,100009
142347801300000,SE 225,Residential,25000,0,25000,79141,0,104141
142347801400000,SE 225,Residential,25000,0,25000,84666,0,109666
142347801500000,SE 225,Residential,25000,0,25000,73726,0,98726
142347801600000,SE 225,Residential,25000,0,25000,85288,0,110288
142347801700000,SE 225,Residential,25000,0,25000,69901,0,94901
142347801800000,SE 225,Residential,25000,0,25000,69618,0,94618
142347802000000,SE 225,Exempt,0,25000,25000,1094,64035,90129
142347900100000,SE 223,Residential,30991,0,30991,102639,0,133630
142347900200000,SE 223,Residential,29500,0,29500,81612,0,111112
142347900300000,SE 223,Residential,33936,0,33936,101128,0,135064
142347900400000,SE 223,Residential,30300,0,30300,74909,0,105209
142347900500000,SE 223,Residential,30300,0,30300,65782,0,96082
142347900600000,SE 223,Residential,30300,0,30300,84829,0,115129
142347900700000,SE 223,Residential,30300,0,30300,106152,0,136452
142347900800000,SE 223,Residential,30300,0,30300,80767,0,111067
142347900900000,SE 223,Residential,30117,0,30117,61245,0,91362
142347901000000,SE 223,Residential,29808,0,29808,85555,0,115363
142348000100000,SE 223,Residential,23760,0,23760,65117,0,88877
142348000200000,SE 225,Residential,22968,0,22968,74721,0,97689
142348000300000,SE 225,Residential,22968,0,22968,44757,0,67725
142348000400000,SE 225,Residential,22968,0,22968,54985,0,77953
142348000500000,SE 225,Residential,22968,0,22968,61743,0,84711
142348000600000,SE 225,Residential,22968,0,22968,52390,0,75358
142348000700000,SE 225,Residential,22968,0,22968,68376,0,91344
142348000800000,SE 225,Residential,22968,0,22968,91177,0,114145
142348001000000,SE 225,Residential,41343,0,41343,82408,0,123751
142348001200000,SE 225,Residential,22968,0,22968,87648,0,110616
142348001300000,SE 225,Residential,22968,0,22968,70062,0,93030
142348001400000,SE 223,Residential,23760,0,23760,72449,0,96209
142348001500000,SE 223,Residential,22968,0,22968,62620,0,85588
142348001600000,SE 223,Residential,23760,0,23760,67469,0,91229
142348001700000,SE 223,Residential,23760,0,23760,75103,0,98863
142348001800000,SE 223,Residential,22968,0,22968,84876,0,107844
142348001900000,SE 223,Residential,22968,0,22968,53068,0,76036
142348002000000,SE 223,Residential,22968,0,22968,71801,0,94769
142348002100000,SE 223,Residential,22968,0,22968,69931,0,92899
142348100100000,SE 225,Residential,25000,0,25000,69937,0,94937
142348100200000,SE 225,Residential,24863,0,24863,46961,0,71824
142348100300000,SE 225,Residential,25000,0,25000,68572,0,93572
142348100400000,SE 225,Residential,25000,0,25000,79487,0,104487
142348100500000,SE 225,Residential,25000,0,25000,76630,0,101630
142348100600000,SE 225,Residential,25000,0,25000,80717,0,105717
142348100700000,SE 225,Residential,25000,0,25000,117785,0,142785
142348100800000,SE 225,Residential,25000,0,25000,69791,0,94791
142348100900000,SE 225,Residential,25000,0,25000,74891,0,99891
142348101000000,SE 225,Residential,25000,0,25000,116012,0,141012
142348101100000,SE 225,Residential,25000,0,25000,86801,0,111801
142348101200000,SE 225,Residential,25000,0,25000,68449,0,93449
142348101300000,SE 225,Residential,25000,0,25000,73782,0,98782
142348101400000,SE 225,Residential,25000,0,25000,79018,0,104018
142348101500000,SE 225,Residential,25000,0,25000,56657,0,81657
142348101600000,SE 225,Residential,25000,0,25000,64784,0,89784
142348101700000,SE 225,Residential,25000,0,25000,77136,0,102136
142348101800000,SE 225,Residential,25000,0,25000,89692,0,114692
142348200100000,SE 225,Residential,25000,0,25000,91588,0,116588
142348200200000,SE 225,Residential,25000,0,25000,93398,0,118398
142348200300000,SE 225,Residential,25000,0,25000,84970,0,109970
142348200400000,SE 225,Residential,25000,0,25000,67323,0,92323
142348200500000,SE 225,Residential,25000,0,25000,72761,0,97761
142348200600000,SE 225,Residential,25000,0,25000,57734,0,82734
142348200700000,SE 225,Residential,25000,0,25000,85077,0,110077
142348200800000,SE 225,Residential,25000,0,25000,52317,0,77317
142348200900000,SE 225,Residential,25000,0,25000,90471,0,115471
142348201000000,SE 225,Residential,25000,0,25000,114105,0,139105
142348201100000,SE 225,Residential,25000,0,25000,95091,0,120091
142348201200000,SE 225,Residential,35000,0,35000,85523,0,120523
142348201300000,SE 225,Residential,25000,0,25000,74710,0,99710
142348201400000,SE 225,Residential,25000,0,25000,60263,0,85263
142348201500000,SE 225,Residential,25000,0,25000,53547,0,78547
142348201600000,SE 225,Residential,35000,0,35000,141694,0,176694
142348300100000,SE 223,Residential,24840,0,24840,91738,0,116578
142348300200000,SE 225,Residential,23400,0,23400,77582,0,100982
142348300300000,SE 225,Residential,23400,0,23400,81760,0,105160
142348300400000,SE 225,Residential,23400,0,23400,87239,0,110639
142348300500000,SE 225,Residential,23400,0,23400,78766,0,102166
142348300600000,SE 225,Residential,23400,0,23400,86276,0,109676
142348300700000,SE 225,Residential,23400,0,23400,93163,0,116563
142348300800000,SE 225,Residential,23400,0,23400,66437,0,89837
142348300900000,SE 225,Residential,23400,0,23400,53428,0,76828
142348301000000,SE 225,Residential,23400,0,23400,55544,0,78944
142348301100000,CARWASH,Commercial,0,101777,101777,0,94524,196301
142348301200000,BRANCH BANK/CU,Commercial,0,379080,379080,0,830487,1209567
142348301500000,SE 223,Residential,24840,0,24840,91957,0,116797
142348400100000,SE 225,Residential,25000,0,25000,60488,0,85488
142348400400000,SE 225,Residential,25000,0,25000,78982,0,103982
142348400500000,SE 225,Residential,25000,0,25000,81060,0,106060
142348400600000,SE 225,Residential,25000,0,25000,107140,0,132140
142348400700000,SE 225,Residential,25000,0,25000,81526,0,106526
142348400800000,SE 225,Residential,25000,0,25000,79885,0,104885
142348400900000,SE 225,Residential,25000,0,25000,81275,0,106275
142348401000000,SE 225,Residential,25000,0,25000,85684,0,110684
142348401100000,SE 225,Residential,25000,0,25000,96593,0,121593
142348401200000,SE 225,Residential,25000,0,25000,79021,0,104021
142348401300000,SE 225,Residential,25000,0,25000,63234,0,88234
142348401400000,SE 225,Residential,25000,0,25000,53575,0,78575
142348401500000,SE 225,Residential,25000,0,25000,68511,0,93511
142348401600000,SE 225,Residential,25000,0,25000,96247,0,121247
142348401700000,SE 225,Residential,25000,0,25000,65877,0,90877
142348401800000,SE 225,Residential,24918,0,24918,50082,0,75000
142348402000000,SE 225,Residential,35000,0,35000,91064,0,126064
142348500100000,SE 225,Residential,33345,0,33345,75580,0,108925
142348500200000,SE 223,Residential,26320,0,26320,63014,0,89334
142348500300000,SE 223,Residential,26618,0,26618,56690,0,83308
142348500400000,SE 223,Residential,26010,0,26010,41615,0,67625
142348500500000,SE 223,Residential,26010,0,26010,38714,0,64724
142348500600000,SE 223,Residential,26010,0,26010,82301,0,108311
142348500700000,SE 223,Residential,26285,0,26285,45140,0,71425
142348500800000,SE 223,Residential,25500,0,25500,40790,0,66290
142348500900000,SE 223,Residential,25500,0,25500,54102,0,79602
142348501000000,LAUNDROMAT/CLEANERS,Commercial,0,63095,63095,0,125545,188640
142348501200000,SE 225,Residential,25000,0,25000,79678,0,104678
142348501300000,SE 225,Residential,25000,0,25000,87385,0,112385
142348501400000,SE 225,Residential,25000,0,25000,59404,0,84404
142348501500000,SE 225,Residential,25000,0,25000,54607,0,79607
142348501600000,SE 225,Residential,25000,0,25000,59900,0,84900
142348501700000,SE 225,Residential,25000,0,25000,88655,0,113655
142348501800000,SE 225,Residential,25000,0,25000,60591,0,85591
142348501900000,SMALL RETAIL,Commercial,0,145800,145800,0,506197,651997
142348600100000,SE 223,Residential,28684,0,28684,104794,0,133478
142348600200000,SE 223,Residential,28350,0,28350,54932,0,83282
142348600300000,SE 223,Residential,26520,0,26520,84919,0,111439
142348600400000,SE 223,Residential,26129,0,26129,60048,0,86177
142348600500000,SE 223,Residential,30600,0,30600,58938,0,89538
142348600600000,SE 223,Residential,30600,0,30600,68295,0,98895
142348600700000,FAST FOOD,Commercial,0,241110,241110,0,507979,749089
142348700100000,SE 225,Residential,25000,0,25000,103085,0,128085
142348700200000,SE 225,Residential,25000,0,25000,87222,0,112222
142348700300000,SE 225,Residential,25000,0,25000,85317,0,110317
142348700400000,SE 225,Residential,25000,0,25000,65510,0,90510
142348700500000,SE 225,Residential,25000,0,25000,83954,0,108954
142348700600000,SE 225,Residential,25000,0,25000,69622,0,94622
142348700700000,SE 225,Residential,25000,0,25000,77009,0,102009
142348700800000,SE 225,Residential,30000,0,30000,75021,0,105021
142348700900000,SE 225,Residential,16920,0,16920,69473,0,86393
142348701000000,SE 225,Residential,14430,0,14430,4662,0,19092
142348701100000,SE 225,Residential,17150,0,17150,54529,0,71679
142348701200000,SE 225,Residential,17150,0,17150,50119,0,67269
142348701300000,SE 225,Residential,17150,0,17150,59922,0,77072
142348701400000,SE 225,Residential,17150,0,17150,59069,0,76219
142348701500000,FAST FOOD,Commercial,0,109836,109836,0,233688,343524
142410200100000,SE 209,Residential,53602,0,53602,163210,0,216812
142410200200000,SE 209,Residential,51263,0,51263,172099,0,223362
142410200300000,SE 209,Residential,52393,0,52393,213192,0,265585
142412600100000,CITY PROPERTY,Exempt,0,0,0,0,0,0
142412600200000,SE 221,Residential,319700,0,319700,489768,0,809468
142412600500000,SE 221,Residential,110001,0,110001,188473,0,298474
142412700100000,SE 245,Residential,91624,0,91624,323387,0,415011
142412700200000,SE 245,Residential,100000,0,100000,327599,0,427599
142412700300000,SE 245,Residential,93767,0,93767,249281,0,343048
142415100100000,CHURCH,Exempt,0,301752,301752,0,1050436,1352188
142415100200000,SE 245,Residential,67305,0,67305,442599,0,509904
142415100300000,SE 245,Residential,64200,0,64200,340275,0,404475
142415100400000,SE 245,Residential,58752,0,58752,243198,0,301950
142415100500000,SE 245,Residential,61904,0,61904,314219,0,376123
142415100600000,SE 245,Residential,71734,0,71734,437691,0,509425
142415100700000,SE 245,Residential,81127,0,81127,443586,0,524713
142415100800000,SE 245,Residential,71168,0,71168,364696,0,435864
142415100900000,SE 245,Residential,75816,0,75816,359022,0,434838
142415101000000,SE 245,Residential,73776,0,73776,301842,0,375618
142415101100000,SE 245,Residential,77367,0,77367,318847,0,396214
142415101200000,SE 245,Residential,80922,0,80922,262415,0,343337
142415101300000,SE 245,Residential,74943,0,74943,326043,0,400986
142415101400000,SE 245,Residential,79860,0,79860,320001,0,399861
142415101500000,SE 245,Residential,83405,0,83405,277215,0,360620
142415101600000,SE 245,Residential,75504,0,75504,255500,0,331004
142415101700000,SE 245,Residential,73726,0,73726,264860,0,338586
142415101800000,SE 245,Residential,83941,0,83941,315721,0,399662
142415101900000,SE 245,Residential,87621,0,87621,331028,0,418649
142415200100000,SE 220,Residential,37440,0,37440,135804,0,173244
142415200200000,SE 220,Residential,38848,0,38848,133968,0,172816
142415200400000,SE 221,Residential,32000,0,32000,132539,0,164539
142415200500000,SE 221,Residential,31680,0,31680,119241,0,150921
142415200600000,SE 221,Residential,31680,0,31680,120530,0,152210
142415200700000,SE 221,Residential,32194,0,32194,130081,0,162275
142415300100000,SE 221,Residential,32000,0,32000,132900,0,164900
142415300200000,SE 221,Residential,32000,0,32000,136280,0,168280
142415300300000,SE 221,Residential,31999,0,31999,165263,0,197262
142415301900000,SE 221,Residential,35017,0,35017,122315,0,157332
142415302000000,SE 221,Residential,35378,0,35378,133238,0,168616
142415302100000,SE 221,Residential,35569,0,35569,114426,0,149995
142415302200000,SE 221,Residential,37482,0,37482,191954,0,229436
142415302300000,SE 221,Residential,39047,0,39047,145272,0,184319
142415302400000,SE 221,Residential,34497,0,34497,144547,0,179044
142415302500000,SE 221,Residential,31680,0,31680,154604,0,186284
142415302600000,SE 221,Residential,31680,0,31680,129522,0,161202
142415400100000,SE 221,Residential,31680,0,31680,169584,0,201264
142415400200000,SE 221,Residential,31680,0,31680,108914,0,140594
142415400300000,SE 221,Residential,31680,0,31680,121066,0,152746
142415400400000,SE 221,Residential,31679,0,31679,123817,0,155496
142415400500000,SE 221,Residential,31680,0,31680,128214,0,159894
142415400600000,SE 221,Residential,30790,0,30790,132702,0,163492
142415400700000,SE 221,Residential,37647,0,37647,126417,0,164064
142415400800000,SE 221,Residential,33815,0,33815,138925,0,172740
142415400900000,SE 221,Residential,32640,0,32640,112155,0,144795
142415401000000,SE 221,Residential,35672,0,35672,90266,0,125938
142415401100000,SE 221,Residential,37737,0,37737,140736,0,178473
142415401200000,SE 221,Residential,36267,0,36267,117926,0,154193
142415401300000,SE 221,Residential,32592,0,32592,155916,0,188508
142415401400000,SE 221,Residential,32592,0,32592,130671,0,163263
142415401500000,SE 221,Residential,32592,0,32592,124980,0,157572
142415401600000,SE 221,Residential,32593,0,32593,123423,0,156016
142415401700000,SE 221,Residential,38016,0,38016,184433,0,222449
142415401800000,SE 221,Residential,39110,0,39110,126013,0,165123
142415402600000,SE 221,Residential,31679,0,31679,146167,0,177846
142415402700000,SE 221,Residential,31368,0,31368,157510,0,188878
142415402800000,SE 221,Residential,36018,0,36018,140722,0,176740
142415402900000,SE 221,Residential,34910,0,34910,133218,0,168128
142415403000000,SE 221,Residential,31680,0,31680,139953,0,171633
142415403100000,SE 221,Residential,31680,0,31680,135422,0,167102
142415403200000,SE 221,Residential,31680,0,31680,134948,0,166628
142415403300000,SE 221,Residential,31681,0,31681,114370,0,146051
142415403400000,SE 221,Residential,31680,0,31680,135919,0,167599
142415500100000,SE 221,Residential,37153,0,37153,126313,0,163466
142415500200000,SE 221,Residential,35600,0,35600,133275,0,168875
142415500300000,SE 221,Residential,33320,0,33320,130338,0,163658
142415500400000,SE 221,Residential,34580,0,34580,126772,0,161352
142415500500000,SE 221,Residential,36972,0,36972,127446,0,164418
142415500600000,SE 221,Residential,36704,0,36704,157096,0,193800
