GIS_Number_valuations,Map_Name_valuations,Class_valuations,2015 Land Res,2015 Land Comm,2015 Total Land,2015 Dwlg,2015 Improv,2015 Total
141038201500000,NE 143,RESIDENTIAL,22000,0,22000,106400,0,128400
141038201600000,NE 143,RESIDENTIAL,24600,0,24600,99000,0,123600
141038201700000,NE 143,RESIDENTIAL,22700,0,22700,90700,0,113400
141038201800000,NE 143,RESIDENTIAL,22700,0,22700,116800,0,139500
141038201900000,NE 143,RESIDENTIAL,22700,0,22700,86600,0,109300
141038202000000,NE 143,RESIDENTIAL,22000,0,22000,93100,0,115100
141038300100000,NE 143,RESIDENTIAL,25500,0,25500,73200,0,98700
141038300200000,NE 143,RESIDENTIAL,23500,0,23500,103800,0,127300
141038300300000,NE 143,RESIDENTIAL,23500,0,23500,86200,0,109700
141038300400000,NE 143,RESIDENTIAL,22700,0,22700,75900,0,98600
141038300500000,NE 143,RESIDENTIAL,19700,0,19700,72500,0,92200
141038300600000,NE 143,RESIDENTIAL,23500,0,23500,75400,0,98900
141038300700000,NE 143,RESIDENTIAL,22700,0,22700,76400,0,99100
141038300800000,NE 143,RESIDENTIAL,22700,0,22700,90100,0,112800
141038300900000,NE 143,RESIDENTIAL,22700,0,22700,64500,0,87200
141038301000000,NE 143,RESIDENTIAL,23000,0,23000,83500,0,106500
141038301100000,NE 143,RESIDENTIAL,23500,0,23500,104800,0,128300
141038301200000,NE 143,RESIDENTIAL,26500,0,26500,119700,0,146200
141038301300000,NE 143,RESIDENTIAL,22700,0,22700,95300,0,118000
141038301400000,NE 143,RESIDENTIAL,27000,0,27000,120400,0,147400
141038301500000,NE 143,RESIDENTIAL,28200,0,28200,89600,0,117800
141038301600000,NE 143,RESIDENTIAL,24600,0,24600,121200,0,145800
141038301700000,NE 143,RESIDENTIAL,26500,0,26500,114200,0,140700
141038301800000,NE 143,RESIDENTIAL,22700,0,22700,103200,0,125900
141038301900000,NE 143,RESIDENTIAL,23200,0,23200,87700,0,110900
141038400100000,NE 143,RESIDENTIAL,23500,0,23500,111000,0,134500
141038400200000,NE 143,RESIDENTIAL,22700,0,22700,108000,0,130700
141038400300000,NE 143,RESIDENTIAL,22700,0,22700,109500,0,132200
141038400400000,NE 143,RESIDENTIAL,22700,0,22700,85500,0,108200
141038400500000,NE 143,RESIDENTIAL,23000,0,23000,86700,0,109700
141038400600000,NE 143,RESIDENTIAL,23500,0,23500,79900,0,103400
141038400700000,NE 143,RESIDENTIAL,22700,0,22700,68800,0,91500
141038400800000,NE 143,RESIDENTIAL,22700,0,22700,103900,0,126600
141038400900000,NE 143,RESIDENTIAL,22700,0,22700,87200,0,109900
141038401000000,NE 143,RESIDENTIAL,23000,0,23000,72200,0,95200
141038401100000,NE 143,RESIDENTIAL,22000,0,22000,86800,0,108800
141038401200000,NE 143,RESIDENTIAL,20500,0,20500,96500,0,117000
141038401300000,NE 143,RESIDENTIAL,20500,0,20500,95000,0,115500
141038401400000,NE 143,RESIDENTIAL,20500,0,20500,87700,0,108200
141038401500000,NE 143,RESIDENTIAL,19700,0,19700,103200,0,122900
141038401600000,NE 143,RESIDENTIAL,22000,0,22000,91800,0,113800
141038401700000,NE 143,RESIDENTIAL,20500,0,20500,77300,0,97800
141038401800000,NE 143,RESIDENTIAL,20500,0,20500,127900,0,148400
141038401900000,NE 143,RESIDENTIAL,20500,0,20500,112100,0,132600
141038402000000,NE 143,RESIDENTIAL,19700,0,19700,124400,0,144100
141038500100000,NE 143,RESIDENTIAL,23500,0,23500,74900,0,98400
141038500200000,NE 143,RESIDENTIAL,22700,0,22700,100400,0,123100
141038500300000,NE 143,RESIDENTIAL,25800,0,25800,114000,0,139800
141038500400000,NE 143,RESIDENTIAL,26500,0,26500,99000,0,125500
141038500500000,NE 143,RESIDENTIAL,27200,0,27200,114600,0,141800
141038500600000,NE 143,RESIDENTIAL,26500,0,26500,96400,0,122900
141038500700000,NE 143,RESIDENTIAL,22700,0,22700,92300,0,115000
141038500800000,NE 143,RESIDENTIAL,27300,0,27300,111000,0,138300
141038500900000,NE 143,RESIDENTIAL,22900,0,22900,113400,0,136300
141038501000000,NE 143,RESIDENTIAL,21200,0,21200,81800,0,103000
141038501100000,NE 143,RESIDENTIAL,20500,0,20500,75800,0,96300
141038501200000,NE 143,RESIDENTIAL,20500,0,20500,95900,0,116400
141038501300000,NE 143,RESIDENTIAL,20500,0,20500,89300,0,109800
141038501400000,NE 143,RESIDENTIAL,20600,0,20600,82100,0,102700
141038501500000,NE 143,RESIDENTIAL,21100,0,21100,79700,0,100800
141038501600000,NE 143,RESIDENTIAL,20500,0,20500,72200,0,92700
141038501700000,NE 143,RESIDENTIAL,20500,0,20500,78500,0,99000
141038501800000,NE 143,RESIDENTIAL,20500,0,20500,113300,0,133800
141038501900000,NE 143,RESIDENTIAL,21000,0,21000,85300,0,106300
141040100100000,NE 129,RESIDENTIAL,17100,0,17100,88600,0,105700
141040100200000,NE 129,RESIDENTIAL,24100,0,24100,78600,0,102700
141040100300000,NE 129,RESIDENTIAL,24100,0,24100,28000,0,52100
141040100400000,NE 129,RESIDENTIAL,16100,0,16100,58300,0,74400
141040100500000,NE 129,RESIDENTIAL,16100,0,16100,47100,0,63200
141040100600000,NE 129,RESIDENTIAL,16100,0,16100,58600,0,74700
141040100700000,NE 129,RESIDENTIAL,16100,0,16100,89900,0,106000
141040100800000,NE 129,RESIDENTIAL,17300,0,17300,63100,0,80400
141040100900000,NE 129,RESIDENTIAL,14800,0,14800,48400,0,63200
141040101000000,NE 129,RESIDENTIAL,16100,0,16100,80600,0,96700
141040101100000,NE 129,RESIDENTIAL,16100,0,16100,83000,0,99100
141040101200000,NE 129,RESIDENTIAL,17200,0,17200,65900,0,83100
141040101300000,NE 129,RESIDENTIAL,17700,0,17700,73800,0,91500
141040101400000,NE 129,RESIDENTIAL,20500,0,20500,36100,0,56600
141040101500000,NE 129,RESIDENTIAL,20100,0,20100,64600,0,84700
141040101600000,NE 129,RESIDENTIAL,20100,0,20100,89500,0,109600
141040101700000,NE 129,RESIDENTIAL,24100,0,24100,104200,0,128300
141040101800000,NE 129,RESIDENTIAL,16100,0,16100,60300,0,76400
141040101900000,NE 129,RESIDENTIAL,16100,0,16100,72900,0,89000
141040102000000,NE 129,RESIDENTIAL,16100,0,16100,65900,0,82000
141040102100000,NE 129,RESIDENTIAL,16100,0,16100,59700,0,75800
141040102200000,NE 129,RESIDENTIAL,16900,0,16900,67200,0,84100
141040102300000,NE 129,RESIDENTIAL,15200,0,15200,76600,0,91800
141040102400000,NE 129,RESIDENTIAL,20500,0,20500,73000,0,93500
141040102500000,CONVERSION-NE/SE,MULTI-RES,21800,0,21800,36500,0,58300
141040102600000,NE 129,RESIDENTIAL,19000,0,19000,110700,0,129700
141040102700000,NE 129,RESIDENTIAL,18100,0,18100,87300,0,105400
141040102800000,NE 129,RESIDENTIAL,15800,0,15800,80000,0,95800
141040102900000,NE 129,RESIDENTIAL,15800,0,15800,52500,0,68300
141040200100000,NE 129,RESIDENTIAL,17200,0,17200,65000,0,82200
141040200200000,NE 129,RESIDENTIAL,16100,0,16100,78700,0,94800
141040200300000,NE 129,RESIDENTIAL,16100,0,16100,89100,0,105200
141040200400000,NE 129,RESIDENTIAL,20500,0,20500,88300,0,108800
141040200500000,NE 129,RESIDENTIAL,30100,0,30100,53200,0,83300
141040200600000,NE 129,RESIDENTIAL,20500,0,20500,115900,0,136400
141040200700000,NE 129,RESIDENTIAL,18200,0,18200,45500,0,63700
141040200800000,NE 129,RESIDENTIAL,18200,0,18200,59800,0,78000
141040200900000,NE 129,RESIDENTIAL,15900,0,15900,84100,0,100000
141040201000000,NE 129,RESIDENTIAL,16100,0,16100,47600,0,63700
141040201100000,NE 129,RESIDENTIAL,16100,0,16100,89400,0,105500
141040201200000,NE 129,RESIDENTIAL,24100,0,24100,82000,0,106100
141040201300000,NE 129,RESIDENTIAL,22500,0,22500,65100,0,87600
141040201400000,NE 129,RESIDENTIAL,25300,0,25300,125000,0,150300
141040201500000,NE 129,RESIDENTIAL,24100,0,24100,98200,0,122300
141040201600000,NE 129,RESIDENTIAL,24100,0,24100,106400,0,130500
141040201700000,NE 129,RESIDENTIAL,20000,0,20000,86000,0,106000
141040201800000,NE 129,RESIDENTIAL,16400,0,16400,87400,0,103800
141040201900000,NE 129,RESIDENTIAL,17200,0,17200,55500,0,72700
141040202000000,NE 129,RESIDENTIAL,17200,0,17200,58700,0,75900
141040202100000,NE 129,RESIDENTIAL,19100,0,19100,89800,0,108900
141040300100000,NE 129,RESIDENTIAL,20100,0,20100,91000,0,111100
141040300200000,NE 129,RESIDENTIAL,16100,0,16100,106600,0,122700
141040300300000,NE 129,RESIDENTIAL,16100,0,16100,102600,0,118700
141040300400000,NE 129,RESIDENTIAL,16100,0,16100,90500,0,106600
141040300500000,NE 129,RESIDENTIAL,16100,0,16100,76900,0,93000
141040300600000,NE 129,RESIDENTIAL,16100,0,16100,65100,0,81200
141040300700000,NE 129,RESIDENTIAL,16100,0,16100,58400,0,74500
141040300800000,NE 129,RESIDENTIAL,20500,0,20500,76800,0,97300
141040300900000,NE 129,RESIDENTIAL,20100,0,20100,54800,0,74900
141040301000000,NE 129,RESIDENTIAL,20100,0,20100,60700,0,80800
141040301100000,NE 129,RESIDENTIAL,20100,0,20100,85200,0,105300
141040301200000,NE 129,RESIDENTIAL,17600,0,17600,71900,0,89500
141040301300000,NE 129,RESIDENTIAL,18000,0,18000,69600,0,87600
141040301500000,NE 129,RESIDENTIAL,18700,0,18700,75600,0,94300
141040301600000,NE 129,RESIDENTIAL,21300,0,21300,85500,0,106800
141040301700000,NE 129,RESIDENTIAL,21700,0,21700,74500,0,96200
141040301800000,NE 129,RESIDENTIAL,21300,0,21300,65900,0,87200
141040301900000,NE 129,RESIDENTIAL,16100,0,16100,81500,0,97600
141040302000000,NE 129,RESIDENTIAL,16100,0,16100,87300,0,103400
141040302100000,NE 129,RESIDENTIAL,24100,0,24100,105100,0,129200
141040302200000,NE 129,RESIDENTIAL,16100,0,16100,60800,0,76900
141040302300000,NE 129,RESIDENTIAL,16100,0,16100,68200,0,84300
141040302400000,NE 129,RESIDENTIAL,24100,0,24100,93100,0,117200
141040302500000,NE 129,RESIDENTIAL,18600,0,18600,76500,0,95100
141040302600000,NE 129,RESIDENTIAL,23900,0,23900,83300,0,107200
141040302700000,NE 129,RESIDENTIAL,20100,0,20100,74500,0,94600
141040302900000,NE 129,RESIDENTIAL,27200,0,27200,81800,0,109000
141040400100000,NE 129,RESIDENTIAL,20000,0,20000,115400,0,135400
141040400200000,NE 129,RESIDENTIAL,16100,0,16100,54100,0,70200
141040400300000,NE 129,RESIDENTIAL,16100,0,16100,116300,0,132400
141040400400000,NE 129,RESIDENTIAL,17100,0,17100,74200,0,91300
141040400500000,NE 129,RESIDENTIAL,15000,0,15000,106400,0,121400
141040400600000,NE 129,RESIDENTIAL,24100,0,24100,82100,0,106200
141040400700000,NE 129,RESIDENTIAL,16100,0,16100,66200,0,82300
141040401000000,NE 129,RESIDENTIAL,16100,0,16100,44700,0,60800
141040401100000,NE 129,RESIDENTIAL,16100,0,16100,55200,0,71300
141040401200000,NE 129,RESIDENTIAL,16100,0,16100,59900,0,76000
141040401300000,NE 129,RESIDENTIAL,17500,0,17500,84700,0,102200
141040401400000,NE 129,RESIDENTIAL,19100,0,19100,86200,0,105300
141040401500000,NE 129,RESIDENTIAL,20100,0,20100,65100,0,85200
141040401600000,NE 129,RESIDENTIAL,20100,0,20100,71000,0,91100
141040401700000,NE 129,RESIDENTIAL,20500,0,20500,68600,0,89100
141040401800000,NE 129,RESIDENTIAL,16100,0,16100,96100,0,112200
141040401900000,NE 129,RESIDENTIAL,16100,0,16100,65200,0,81300
141040402000000,NE 129,RESIDENTIAL,16100,0,16100,63500,0,79600
141040402100000,NE 129,RESIDENTIAL,16100,0,16100,74000,0,90100
141040402200000,NE 129,RESIDENTIAL,24100,0,24100,80000,0,104100
141040402300000,NE 129,RESIDENTIAL,19100,0,19100,76500,0,95600
141040402500000,NE 129,RESIDENTIAL,22800,0,22800,112200,0,135000
141040402600000,NE 129,RESIDENTIAL,24100,0,24100,103300,0,127400
141040500100000,NE 129,RESIDENTIAL,19100,0,19100,76800,0,95900
141040500200000,NE 129,RESIDENTIAL,17900,0,17900,110400,0,128300
141040500300000,NE 129,RESIDENTIAL,13900,0,13900,84500,0,98400
141040500400000,NE 129,RESIDENTIAL,15900,0,15900,76900,0,92800
141040500500000,NE 129,RESIDENTIAL,15900,0,15900,78900,0,94800
141040500600000,NE 129,RESIDENTIAL,20300,0,20300,84900,0,105200
141040500700000,NE 129,RESIDENTIAL,27800,0,27800,90500,0,118300
141040500800000,NE 129,RESIDENTIAL,15900,0,15900,101300,0,117200
141040500900000,NE 129,RESIDENTIAL,20300,0,20300,80500,0,100800
141040501000000,NE 129,RESIDENTIAL,20300,0,20300,38500,0,58800
141040501100000,NE 129,RESIDENTIAL,23900,0,23900,81900,0,105800
141040501200000,NE 129,RESIDENTIAL,17600,0,17600,73000,0,90600
141040501300000,NE 129,RESIDENTIAL,17600,0,17600,69200,0,86800
141040501400000,NE 129,RESIDENTIAL,13800,0,13800,72700,0,86500
141040501500000,NE 129,RESIDENTIAL,13800,0,13800,72800,0,86600
141040501600000,NE 129,RESIDENTIAL,16500,0,16500,80200,0,96700
141040501700000,NE 129,RESIDENTIAL,19800,0,19800,103000,0,122800
141040501800000,NE 129,RESIDENTIAL,19300,0,19300,57700,0,77000
141040501900000,NE 129,RESIDENTIAL,17200,0,17200,79200,0,96400
141040502000000,NE 129,RESIDENTIAL,13800,0,13800,96300,0,110100
141040502100000,NE 129,RESIDENTIAL,20700,0,20700,92000,0,112700
141040502200000,NE 129,RESIDENTIAL,12700,0,12700,61200,0,73900
141040502300000,NE 129,RESIDENTIAL,12700,0,12700,10400,0,23100
141040502400000,NE 129,RESIDENTIAL,12400,0,12400,52200,0,64600
141040502500000,NE 129,RESIDENTIAL,18600,0,18600,78000,0,96600
141040600100000,NE 129,RESIDENTIAL,14000,0,14000,67100,0,81100
141040600200000,NE 129,RESIDENTIAL,14000,0,14000,63900,0,77900
141040600300000,NE 129,RESIDENTIAL,15900,0,15900,68700,0,84600
141040600400000,NE 129,RESIDENTIAL,15900,0,15900,69600,0,85500
141040600500000,NE 129,RESIDENTIAL,21900,0,21900,58700,0,80600
141040600600000,NE 129,RESIDENTIAL,17900,0,17900,9900,0,27800
141040600700000,NE 129,RESIDENTIAL,20300,0,20300,48000,0,68300
141040600800000,NE 129,RESIDENTIAL,23900,0,23900,109600,0,133500
141040600900000,NE 129,RESIDENTIAL,21900,0,21900,79500,0,101400
141040601000000,NE 129,RESIDENTIAL,20700,0,20700,93600,0,114300
141040601100000,NE 129,RESIDENTIAL,21100,0,21100,111900,0,133000
141040601200000,NE 129,RESIDENTIAL,20700,0,20700,40000,0,60700
141040601300000,NE 129,RESIDENTIAL,20700,0,20700,62900,0,83600
141040601400000,NE 129,RESIDENTIAL,20700,0,20700,95600,0,116300
141040601500000,NE 129,RESIDENTIAL,20700,0,20700,60000,0,80700
141040601600000,NE 129,RESIDENTIAL,20700,0,20700,89500,0,110200
141040601700000,NE 129,RESIDENTIAL,20700,0,20700,101300,0,122000
141040601800000,NE 129,RESIDENTIAL,15400,0,15400,60500,0,75900
141040601900000,NE 129,RESIDENTIAL,18500,0,18500,71000,0,89500
141040602000000,NE 129,RESIDENTIAL,13700,0,13700,54500,0,68200
141042600100000,NE 129,RESIDENTIAL,16400,0,16400,60800,0,77200
141042600200000,NE 129,RESIDENTIAL,24100,0,24100,103400,0,127500
141042600300000,NE 129,RESIDENTIAL,24100,0,24100,78100,0,102200
141042600400000,NE 129,RESIDENTIAL,21300,0,21300,122800,0,144100
141042600500000,NE 129,RESIDENTIAL,21300,0,21300,99900,0,121200
141042600600000,NE 129,RESIDENTIAL,21700,0,21700,60800,0,82500
141042600700000,NE 129,RESIDENTIAL,24100,0,24100,72200,0,96300
141042600800000,NE 129,RESIDENTIAL,24100,0,24100,63700,0,87800
141042600900000,NE 129,RESIDENTIAL,20100,0,20100,73600,0,93700
141042601000000,NE 129,RESIDENTIAL,22100,0,22100,69000,0,91100
141042601100000,NE 129,RESIDENTIAL,22100,0,22100,69900,0,92000
141042601200000,NE 129,RESIDENTIAL,19600,0,19600,57200,0,76800
141042601300000,NE 129,RESIDENTIAL,16400,0,16400,97800,0,114200
141042601400000,NE 129,RESIDENTIAL,20100,0,20100,58400,0,78500
141042700100000,NE 129,RESIDENTIAL,19100,0,19100,79800,0,98900
141042700200000,NE 129,RESIDENTIAL,24100,0,24100,42700,0,66800
141042700300000,NE 129,RESIDENTIAL,16100,0,16100,67100,0,83200
141042700400000,NE 129,RESIDENTIAL,16100,0,16100,51600,0,67700
141042700500000,NE 129,RESIDENTIAL,24100,0,24100,79300,0,103400
141042700600000,NE 129,RESIDENTIAL,24100,0,24100,84800,0,108900
141042700700000,HIGH TECH/RESEARCH,INDUSTRIAL,0,863100,863100,0,3261900,4125000
141042700800000,NE 129,RESIDENTIAL,16100,0,16100,34200,0,50300
141042700900000,NE 129,RESIDENTIAL,18100,0,18100,64300,0,82400
141042701000000,NE 129,RESIDENTIAL,24100,0,24100,107600,0,131700
141042701100000,NE 129,RESIDENTIAL,24100,0,24100,51100,0,75200
141042701200000,NE 129,RESIDENTIAL,19600,0,19600,93000,0,112600
141042701300000,NE 129,RESIDENTIAL,19600,0,19600,49600,0,69200
141042701400000,NE 129,RESIDENTIAL,23000,0,23000,87100,0,110100
141042701500000,NE 129,RESIDENTIAL,17500,0,17500,72400,0,89900
141042800100000,NE 129,RESIDENTIAL,19600,0,19600,86800,0,106400
141042800200000,NE 129,RESIDENTIAL,15900,0,15900,71000,0,86900
141042800300000,NE 129,RESIDENTIAL,15900,0,15900,66500,0,82400
141042800400000,NE 129,RESIDENTIAL,15100,0,15100,77900,0,93000
141042800500000,NE 129,RESIDENTIAL,16700,0,16700,104300,0,121000
141042800600000,NE 129,RESIDENTIAL,20700,0,20700,105700,0,126400
141042800700000,NE 129,RESIDENTIAL,26400,0,26400,87000,0,113400
141042800800000,NE 129,RESIDENTIAL,20700,0,20700,114200,0,134900
141042800900000,NE 129,RESIDENTIAL,20700,0,20700,79900,0,100600
141042801000000,NE 129,RESIDENTIAL,20700,0,20700,49900,0,70600
141042801100000,NE 129,RESIDENTIAL,13800,0,13800,62000,0,75800
141042801200000,NE 129,RESIDENTIAL,13800,0,13800,66400,0,80200
141042801300000,NE 129,RESIDENTIAL,17000,0,17000,72800,0,89800
141042801400000,NE 129,RESIDENTIAL,16400,0,16400,117300,0,133700
141042801500000,NE 129,RESIDENTIAL,16400,0,16400,89400,0,105800
141045100800000,NE 142,RESIDENTIAL,30300,0,30300,129600,0,159900
141045100900000,NE 142,RESIDENTIAL,26200,0,26200,124000,0,150200
141045101000000,NE 142,RESIDENTIAL,28400,0,28400,135400,0,163800
141045101100000,NE 142,RESIDENTIAL,28400,0,28400,133400,0,161800
141045101200000,NE 142,RESIDENTIAL,34100,0,34100,160400,0,194500
141045200100000,NE 142,RESIDENTIAL,19300,0,19300,113600,0,132900
141045200200000,NE 142,RESIDENTIAL,19800,0,19800,110500,0,130300
141045200300000,NE 142,RESIDENTIAL,24900,0,24900,113800,0,138700
141045200400000,NE 142,RESIDENTIAL,24000,0,24000,84700,0,108700
141045200500000,NE 142,RESIDENTIAL,24000,0,24000,106000,0,130000
141045200600000,NE 142,RESIDENTIAL,24200,0,24200,114600,0,138800
141045200700000,NE 142,RESIDENTIAL,24200,0,24200,95600,0,119800
141045200800000,NE 142,RESIDENTIAL,24500,0,24500,104400,0,128900
141045200900000,NE 142,RESIDENTIAL,24500,0,24500,92800,0,117300
141045201000000,NE 142,RESIDENTIAL,24500,0,24500,111600,0,136100
141045201100000,NE 142,RESIDENTIAL,33400,0,33400,143700,0,177100
141045201200000,NE 142,RESIDENTIAL,33100,0,33100,135800,0,168900
141045201300000,NE 142,RESIDENTIAL,30100,0,30100,129900,0,160000
141045201400000,NE 142,RESIDENTIAL,26200,0,26200,81400,0,107600
141045201500000,NE 142,RESIDENTIAL,24500,0,24500,89600,0,114100
141045201600000,NE 142,RESIDENTIAL,24500,0,24500,106100,0,130600
141045201700000,NE 142,RESIDENTIAL,24500,0,24500,90600,0,115100
141045201800000,NE 142,RESIDENTIAL,24200,0,24200,95900,0,120100
141045201900000,NE 142,RESIDENTIAL,23700,0,23700,108000,0,131700
141045300100000,NE 142,RESIDENTIAL,25400,0,25400,110800,0,136200
141045300200000,NE 142,RESIDENTIAL,25300,0,25300,110200,0,135500
141045300300000,NE 142,RESIDENTIAL,24200,0,24200,110700,0,134900
141045300400000,NE 142,RESIDENTIAL,24200,0,24200,122400,0,146600
141045300500000,NE 142,RESIDENTIAL,24200,0,24200,101800,0,126000
141045300600000,NE 142,RESIDENTIAL,24200,0,24200,116100,0,140300
141045300700000,NE 142,RESIDENTIAL,24200,0,24200,104800,0,129000
141045300800000,NE 142,RESIDENTIAL,22200,0,22200,126000,0,148200
141045300900000,NE 142,RESIDENTIAL,26200,0,26200,115400,0,141600
141045301000000,NE 142,RESIDENTIAL,22800,0,22800,89400,0,112200
141045301100000,NE 142,RESIDENTIAL,22800,0,22800,104700,0,127500
141045301200000,NE 142,RESIDENTIAL,22800,0,22800,106000,0,128800
141045301300000,NE 142,RESIDENTIAL,22800,0,22800,103300,0,126100
141045301400000,NE 142,RESIDENTIAL,24200,0,24200,112500,0,136700
141045301500000,NE 142,RESIDENTIAL,24200,0,24200,97900,0,122100
141045301600000,NE 142,RESIDENTIAL,24200,0,24200,77000,0,101200
141045301700000,NE 142,RESIDENTIAL,24200,0,24200,113600,0,137800
141045301800000,NE 142,RESIDENTIAL,24200,0,24200,110800,0,135000
141045301900000,NE 142,RESIDENTIAL,24200,0,24200,84100,0,108300
141045302000000,NE 142,RESIDENTIAL,24200,0,24200,98600,0,122800
141045400100000,NE 142,RESIDENTIAL,25300,0,25300,108600,0,133900
141045400200000,NE 142,RESIDENTIAL,28900,0,28900,114700,0,143600
141045400300000,NE 142,RESIDENTIAL,25800,0,25800,106400,0,132200
141045400400000,NE 142,RESIDENTIAL,25500,0,25500,118100,0,143600
141045400500000,NE 142,RESIDENTIAL,25500,0,25500,94100,0,119600
141045400600000,NE 142,RESIDENTIAL,25200,0,25200,90100,0,115300
141045400700000,NE 142,RESIDENTIAL,25200,0,25200,114600,0,139800
141045400800000,NE 142,RESIDENTIAL,25000,0,25000,88900,0,113900
141045400900000,NE 142,RESIDENTIAL,23000,0,23000,96000,0,119000
141045401000000,NE 142,RESIDENTIAL,23500,0,23500,105400,0,128900
141045401100000,NE 142,RESIDENTIAL,22800,0,22800,71800,0,94600
141045401200000,NE 142,RESIDENTIAL,22800,0,22800,81600,0,104400
141045401300000,NE 142,RESIDENTIAL,22800,0,22800,94100,0,116900
141045401400000,NE 142,RESIDENTIAL,24200,0,24200,89200,0,113400
141045401500000,NE 142,RESIDENTIAL,24200,0,24200,80900,0,105100
141045401600000,NE 142,RESIDENTIAL,24200,0,24200,85700,0,109900
141045401700000,NE 142,RESIDENTIAL,24200,0,24200,99800,0,124000
141045401800000,NE 142,RESIDENTIAL,24200,0,24200,91100,0,115300
141045401900000,NE 142,RESIDENTIAL,24200,0,24200,78700,0,102900
141045402000000,NE 142,RESIDENTIAL,24200,0,24200,118500,0,142700
141045500100000,NE 142,RESIDENTIAL,29800,0,29800,159400,0,189200
141045500200000,NE 142,RESIDENTIAL,30300,0,30300,168900,0,199200
141045500300000,NE 142,RESIDENTIAL,23800,0,23800,89100,0,112900
141045500400000,NE 142,RESIDENTIAL,27700,0,27700,129700,0,157400
141045500500000,NE 142,RESIDENTIAL,27700,0,27700,112200,0,139900
141045500600000,NE 142,RESIDENTIAL,27700,0,27700,112800,0,140500
141045500700000,NE 142,RESIDENTIAL,27700,0,27700,112200,0,139900
141045500800000,NE 142,RESIDENTIAL,23800,0,23800,118300,0,142100
141045500900000,NE 142,RESIDENTIAL,23800,0,23800,97900,0,121700
141045501000000,NE 142,RESIDENTIAL,23800,0,23800,88400,0,112200
141045501100000,NE 142,RESIDENTIAL,23800,0,23800,98000,0,121800
141045501200000,NE 142,RESIDENTIAL,28200,0,28200,111000,0,139200
141045501300000,NE 142,RESIDENTIAL,26200,0,26200,96800,0,123000
141045501400000,NE 142,RESIDENTIAL,25200,0,25200,84900,0,110100
