GIS_Number,Doing_Business_As,Class,Map Name,Hse#,Address,Deedholder,Acres,Residential Occupancy Type,Style Descr,Year Built,Total Living Area,Commercial Occupancy Type,Year Built_2,Gross Bldg Area,_unnamed,2012 Land Res,2012 Land Comm,2012 Land Total,2012 Dwlg,2012 Improv,2012 Total,GIS_Number_valuations,Map_Name_valuations,Class_valuations,2008 Land,2008 Dwlg,2008 Improv,2008 total,GIS_Number_valuations,Map_Name_valuations,Class_valuations,2016 Land Res,2016 Land Comm,2016 Land Total,2016 Dwlg,2016 Improv,2016 Total
142848300800000,,Exempt,CITY PROPERTY,57,17TH AVE SW,CEDAR RAPIDS CITY OF,0.115,,,,,,,,,0,0,0,0,0,0,142848300800000,SW 402,Residential,15400,35000,0,50400,142848300800000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142848301000000,VACANT LOT,Exempt,CITY PROPERTY,1705,B ST SW,CEDAR RAPIDS CITY OF,0.1148,,,,,,,,,0,0,0,0,0,0,142848301000000,COMM SW,Commercial,16200,0,0,16200,142848301000000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142848301100000,,Exempt,CITY PROPERTY,1711,B ST SW,CEDAR RAPIDS CITY OF,0.057,,,,,,,,,0,0,0,0,0,0,142848301100000,SW 402,Residential,10800,56521,0,67321,142848301100000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142848301300000,,Exempt,CITY PROPERTY,60,18TH AVE SW,CEDAR RAPIDS CITY OF,0.115,,,,,,,,,0,0,0,0,0,0,142848301300000,SW 402,Residential,17600,11885,0,29485,142848301300000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142848301400000,,Exempt,CITY PROPERTY,54,18TH AVE SW,CEDAR RAPIDS CITY OF,0.115,,,,,,,,,0,0,0,0,0,0,142848301400000,SW 402,Residential,17600,33464,0,51064,142848301400000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142848301500000,,Exempt,CITY PROPERTY,50,18TH AVE SW,CEDAR RAPIDS CITY OF,0.115,,,,,,,,,0,0,0,0,0,0,142848301500000,SW 402,Residential,17600,38663,0,56263,142848301500000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142848301600000,,Exempt,CITY PROPERTY,51,17TH AVE SW,CEDAR RAPIDS CITY OF,0.057,Single-Family,Salvage,1948-01-01,482.0,,,,,0,0,0,0,0,0,142848301600000,SW 402,Residential,5355,26893,0,32248,142848301600000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142848301700000,,Exempt,CITY PROPERTY,46,18TH AVE SW,CEDAR RAPIDS CITY OF,0.115,,,,,,,,,0,0,0,0,0,0,142848301700000,SW 402,Residential,17600,76533,0,94133,142848301700000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142848400100000,,Exempt,CITY PROPERTY,1918,B ST SW,CEDAR RAPIDS CITY OF,0.115,,,,,,,,,0,0,0,0,0,0,142848400100000,SW 402,Residential,18360,89724,0,108084,142848400100000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142848400200000,,Exempt,CITY PROPERTY,1902,B ST SW,CEDAR RAPIDS CITY OF,0.115,,,,,,,,,0,0,0,0,0,0,142848400200000,SW 402,Residential,17600,30012,0,47612,142848400200000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142848400300000,,Exempt,CITY PROPERTY,77,19TH AVE SW,CEDAR RAPIDS CITY OF,0.115,,,,,,,,,0,0,0,0,0,0,142848400300000,SW 402,Residential,17600,60602,0,78202,142848400300000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142848400500000,,Exempt,CITY PROPERTY,78,20TH AVE SW,CEDAR RAPIDS CITY OF,0.115,,,,,,,,,0,0,0,0,0,0,142848400500000,SW 402,Residential,15400,29058,0,44458,142848400500000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142848500100000,,Exempt,CITY PROPERTY,72,19TH AVE SW,CEDAR RAPIDS CITY OF,0.115,,,,,,,,,0,0,0,0,0,0,142848500100000,SW 402,Residential,17600,60319,0,77919,142848500100000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142848500200000,,Exempt,CITY PROPERTY,1802,B ST SW,CEDAR RAPIDS CITY OF,0.115,,,,,,,,,0,0,0,0,0,0,142848500200000,SW 402,Residential,17600,44431,0,62031,142848500200000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142848500300000,,Exempt,CITY PROPERTY,79,18TH AVE SW,CEDAR RAPIDS CITY OF,0.115,,,,,,,,,0,0,0,0,0,0,142848500300000,SW 402,Residential,17600,70383,0,87983,142848500300000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142848500400000,,Exempt,CITY PROPERTY,81,18TH AVE SW,CEDAR RAPIDS CITY OF,0.115,,,,,,,,,0,0,0,0,0,0,142848500400000,SW 402,Residential,17600,61185,0,78785,142848500400000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142848500500000,,Exempt,CITY PROPERTY,87,18TH AVE SW,CEDAR RAPIDS CITY OF,0.115,,,,,,,,,0,0,0,0,0,0,142848500500000,SW 402,Residential,17600,38600,0,56200,142848500500000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142848500600000,,Exempt,CITY PROPERTY,1803,C ST SW,CEDAR RAPIDS CITY OF,0.115,Single-Family,Salvage,1910-01-01,580.0,,,,,0,0,0,0,0,0,142848500600000,SW 402,Residential,17600,49812,0,67412,142848500600000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142848500900000,,Exempt,CITY PROPERTY,92,19TH AVE SW,CEDAR RAPIDS CITY OF,0.115,,,,,,,,,0,0,0,0,0,0,142848500900000,SW 402,Residential,17600,67420,0,85020,142848500900000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142848501000000,,Exempt,CITY PROPERTY,88,19TH AVE SW,CEDAR RAPIDS CITY OF,0.115,Detached Structures Only,Salvage,1880-01-01,,,,,,0,0,0,0,0,0,142848501000000,SW 402,Residential,17600,52329,0,69929,142848501000000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142848501100000,,Exempt,CITY PROPERTY,82,19TH AVE SW,CEDAR RAPIDS CITY OF,0.115,,,,,,,,,0,0,0,0,0,0,142848501100000,SW 402,Residential,17600,46678,0,64278,142848501100000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142848501200000,,Exempt,CITY PROPERTY,78,19TH AVE SW,CEDAR RAPIDS CITY OF,0.115,,,,,,,,,0,0,0,0,0,0,142848501200000,SW 402,Residential,17600,5322,0,22922,142848501200000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142848600100000,,Exempt,CITY PROPERTY,72,18TH AVE SW,CEDAR RAPIDS CITY OF,0.115,,,,,,,,,0,0,0,0,0,0,142848600100000,SW 402,Residential,17600,40116,0,57716,142848600100000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142848600200000,,Exempt,CITY PROPERTY,73,17TH AVE SW,CEDAR RAPIDS CITY OF,0.115,,,,,,,,,0,0,0,0,0,0,142848600200000,SW 402,Residential,15400,67173,0,82573,142848600200000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142848600300000,,Exempt,CITY PROPERTY,77,17TH AVE SW,CEDAR RAPIDS CITY OF,0.115,,,,,,,,,0,0,0,0,0,0,142848600300000,SW 402,Residential,15400,40569,0,55969,142848600300000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142848600400000,,Exempt,CITY PROPERTY,83,17TH AVE SW,CEDAR RAPIDS CITY OF,0.115,,,,,,,,,0,0,0,0,0,0,142848600400000,SW 402,Residential,15400,51950,0,67350,142848600400000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142848600500000,,Exempt,CITY PROPERTY,87,17TH AVE SW,CEDAR RAPIDS CITY OF,0.115,,,,,,,,,0,0,0,0,0,0,142848600500000,SW 402,Residential,15400,30473,0,45873,142848600500000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142848600700000,,Exempt,CITY PROPERTY,1707,C ST SW,CEDAR RAPIDS CITY OF,0.115,,,,,,,,,0,0,0,0,0,0,142848600700000,SW 402,Residential,17600,88460,0,106060,142848600700000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142848600900000,,Exempt,CITY PROPERTY,1719,C ST SW,CEDAR RAPIDS CITY OF,0.115,,,,,,,,,0,0,0,0,0,0,142848600900000,SW 402,Residential,17600,55699,0,73299,142848600900000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142848601000000,,Exempt,CITY PROPERTY,86,18TH AVE SW,CEDAR RAPIDS CITY OF,0.115,,,,,,,,,0,0,0,0,0,0,142848601000000,SW 402,Residential,17600,45878,0,63478,142848601000000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142848601100000,,Exempt,CITY PROPERTY,82,18TH AVE SW,CEDAR RAPIDS CITY OF,0.115,,,,,,,,,0,0,0,0,0,0,142848601100000,SW 402,Residential,17600,75629,0,93229,142848601100000,VACANT LAND,EXEMPT,0,0,0,0,0,0
142848700200000,VACANT BLDG,Exempt,CITY PROPERTY,1710,C ST SW,CEDAR RAPIDS CITY OF,0.0921,,,,,Office - General,1900,1912-01-01,,0,0,0,0,0,0,142848700200000,COMM SW,Commercial,17336,0,28160,45496,142848700200000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142848701100000,,Exempt,CITY PROPERTY,0,VACANT LAND SW,CEDAR RAPIDS CITY OF,0.19,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,
142910100100000,PRO VIDEO,Exempt,CITY PROPERTY,301,E AVE NW,CEDAR RAPIDS CITY OF,0.0987,,,,,Store - Retail Small,1915,2144-01-01,,0,0,0,0,0,0,142910100100000,COMM NW,Commercial,18576,0,66642,85218,142910100100000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142910100200000,,Exempt,CITY PROPERTY,306,B AVE NW,CEDAR RAPIDS CITY OF,0.129,,,,,,,,,0,0,0,0,0,0,142910100200000,NW 318,Residential,13800,34564,0,48364,142910100200000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142910100300000,CONVERSION,Exempt,CITY PROPERTY,310,B AVE NW,CEDAR RAPIDS CITY OF,0.1573,,,,,,,,,0,0,0,0,0,0,142910100300000,CONVERSIONS,Commercial,11097,0,58059,69156,142910100300000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142910100400000,DR CRAVEN,Exempt,CITY PROPERTY,315,E AVE NW,CEDAR RAPIDS CITY OF,0.0821,,,,,Office - Medical / Dental,1953,1441-01-01,,0,0,0,0,0,0,142910100400000,COMM NW,Commercial,15444,0,67420,82864,142910100400000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142910100500000,PINNACLE ENGINEERING,Exempt,CITY PROPERTY,331,E AVE NW,CEDAR RAPIDS CITY OF,0.1354,,,,,Office - General,1932,3026-01-01,,0,0,0,0,0,0,142910100500000,COMM NW,Commercial,25488,0,143743,169231,142910100500000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142910100600000,FENCE AND PAVING,Exempt,CITY PROPERTY,311,4TH ST NW,CEDAR RAPIDS CITY OF,0.0528,,,,,,,,,0,0,0,0,0,0,142910100600000,COMM NW,Commercial,9936,0,3999,13935,142910100600000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142910100800000,,Exempt,CITY PROPERTY,330,B AVE NW,CEDAR RAPIDS CITY OF,0.055,Single-Family,Salvage,1900-01-01,660.0,,,,,0,0,0,0,0,0,142910100800000,NW 318,Residential,7800,35993,0,43793,142910100800000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142910100900000,,Exempt,CITY PROPERTY,322,B AVE NW,CEDAR RAPIDS CITY OF,0.161,,,,,,,,,0,0,0,0,0,0,142910100900000,NW 318,Residential,15000,38677,0,53677,142910100900000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142910101000000,,Exempt,CITY PROPERTY,316,B AVE NW,CEDAR RAPIDS CITY OF,0.103,Single-Family,Salvage,1900-01-01,860.0,,,,,0,0,0,0,0,0,142910101000000,NW 318,Residential,12450,47821,0,60271,142910101000000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142910200100000,,Exempt,CITY PROPERTY,405,E AVE NW,CEDAR RAPIDS CITY OF,0.1,Two-Family Conversion,Salvage,1880-01-01,835.0,,,,,0,0,0,0,0,0,142910200100000,NW 318,Residential,12960,51472,0,64432,142910200100000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142910200400000,,Exempt,CITY PROPERTY,415,C AVE NW,CEDAR RAPIDS CITY OF,0.193,,,,,,,,,0,0,0,0,0,0,142910200400000,NW 318,Residential,18000,33816,0,51816,142910200400000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142910200500000,,Exempt,CITY PROPERTY,421,C AVE NW,CEDAR RAPIDS CITY OF,0.193,Single-Family,Salvage,1880-01-01,1045.0,,,,,0,0,0,0,0,0,142910200500000,NW 318,Residential,18000,57008,0,75008,142910200500000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142910200700000,,Exempt,CITY PROPERTY,323,5TH ST NW,CEDAR RAPIDS CITY OF,0.048,Single-Family,Salvage,1918-01-01,572.0,,,,,0,0,0,0,0,0,142910200700000,NW 318,Residential,6510,55668,0,62178,142910200700000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142910201600000,,Exempt,CITY PROPERTY,312,4TH ST NW,CEDAR RAPIDS CITY OF,0.096,Single-Family,Salvage,1909-01-01,630.0,,,,,0,0,0,0,0,0,142910201600000,NW 318,Residential,13020,46076,0,59096,142910201600000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142910300100000,,Exempt,CITY PROPERTY,423,5TH ST NW,CEDAR RAPIDS CITY OF,0.0901,,,,,,,,,0,0,0,0,0,0,142910300100000,Empty,Exempt,0,0,0,0,,,,,,,,,
142910400100000,NEW E AVE,Exempt,CITY PROPERTY,505,E AVE NW,CEDAR RAPIDS CITY OF,0.0643,,,,,Store - Retail Small,1905,2690-01-01,,0,0,0,0,0,0,142910400100000,COMM NW,Commercial,12096,0,65880,77976,142910400100000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142910400300000,DWELLING AND GARAGE,Exempt,CITY PROPERTY,504,C AVE NW,CEDAR RAPIDS CITY OF,0.1148,,,,,,,,,0,0,0,0,0,0,142910400300000,COMM NW,Commercial,8100,0,48578,56678,142910400300000,NW 318,RESIDENTIAL,11600,0,11600,0,0,11600
142910400500000,,Exempt,CITY PROPERTY,512,C AVE NW,CEDAR RAPIDS CITY OF,0.067,,,,,,,,,0,0,0,0,0,0,142910400500000,NW 318,Residential,10458,50302,0,60760,142910400500000,NW 318,RESIDENTIAL,8700,0,8700,0,0,8700
142910400800000,,Exempt,CITY PROPERTY,424,5TH ST NW,CEDAR RAPIDS CITY OF,0.053,,,,,,,,,0,0,0,0,0,0,142910400800000,NW 318,Residential,7749,36857,0,44606,142910400800000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142910600100000,,Exempt,CITY PROPERTY,222,3RD ST NW,CEDAR RAPIDS CITY OF,2.2361,,,,,,,,,0,0,0,0,0,0,142910600100000,Empty,Exempt,0,0,0,0,142910600100000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142910700200000,,Exempt,CITY PROPERTY,407,B AVE NW,CEDAR RAPIDS CITY OF,0.193,,,,,,,,,0,0,0,0,0,0,142910700200000,NW 318,Residential,18000,8182,0,26182,142910700200000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142910700900000,,Exempt,CITY PROPERTY,215,5TH ST NW,CEDAR RAPIDS CITY OF,0.034,,,,,,,,,0,0,0,0,0,0,142910700900000,NW 318,Residential,4650,45877,0,50527,142910700900000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142910701000000,,Exempt,CITY PROPERTY,211,5TH ST NW,CEDAR RAPIDS CITY OF,0.048,,,,,,,,,0,0,0,0,0,0,142910701000000,NW 318,Residential,6510,43325,0,49835,142910701000000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142910701700000,,Exempt,CITY PROPERTY,212,4TH ST NW,CEDAR RAPIDS CITY OF,0.048,,,,,,,,,0,0,0,0,0,0,142910701700000,NW 318,Residential,6510,60074,0,66584,142910701700000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142910701800000,,Exempt,CITY PROPERTY,214,4TH ST NW,CEDAR RAPIDS CITY OF,0.048,,,,,,,,,0,0,0,0,0,0,142910701800000,NW 318,Residential,6510,141,0,6651,142910701800000,BOWLING ALLEY,EXEMPT,0,0,0,0,0,0
142910701900000,,Exempt,CITY PROPERTY,216,4TH ST NW,CEDAR RAPIDS CITY OF,0.039,,,,,,,,,0,0,0,0,0,0,142910701900000,NW 318,Residential,5208,37477,0,42685,142910701900000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142910702000000,,Exempt,CITY PROPERTY,220,4TH ST NW,CEDAR RAPIDS CITY OF,0.046,,,,,,,,,0,0,0,0,0,0,142910702000000,NW 318,Residential,6138,42707,0,48845,142910702000000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142910800500000,VACANT LOT,Exempt,CITY PROPERTY,0,VACANT LAND NW,CEDAR RAPIDS CITY OF,0.4,,,,,,,,,0,0,0,0,0,0,142910800500000,Empty,Exempt,0,0,0,0,142910800500000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142910800900000,CONVERSION,Exempt,CITY PROPERTY,518,B AVE NW,CEDAR RAPIDS CITY OF,0.257,,,,,,,,,0,0,0,0,0,0,142910800900000,CONVERSIONS,Commercial,13608,0,68774,82382,,,,,,,,,
142910900100000,VACANT LOT,Exempt,CITY PROPERTY,0,VACANT LAND NW,CEDAR RAPIDS CITY OF,0.038,,,,,,,,,0,0,0,0,0,0,142910900100000,Empty,Exempt,0,0,0,0,142910900100000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142910900200000,VACANT LOT,Exempt,CITY PROPERTY,616,C AVE NW,CEDAR RAPIDS CITY OF,0.1286,,,,,,,,,0,0,0,0,0,0,142910900200000,Empty,Exempt,0,0,0,0,142910900200000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142910900300000,VACANT LOT,Exempt,CITY PROPERTY,0,VACANT LAND NW,CEDAR RAPIDS CITY OF,0.165,,,,,,,,,0,0,0,0,0,0,142910900300000,Empty,Exempt,0,0,0,0,142910900300000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142911000100000,,Exempt,CITY PROPERTY,128,4TH ST NW,CEDAR RAPIDS CITY OF,0.047,,,,,,,,,0,0,0,0,0,0,142911000100000,NW 318,Residential,6912,37816,0,44728,142911000100000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142911000600000,,Exempt,CITY PROPERTY,423,A AVE NW,CEDAR RAPIDS CITY OF,0.143,,,,,,,,,0,0,0,0,0,0,142911000600000,NW 318,Residential,13362,47390,0,60752,142911000600000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142911000700000,,Exempt,CITY PROPERTY,429,A AVE NW,CEDAR RAPIDS CITY OF,0.059,,,,,,,,,0,0,0,0,0,0,142911000700000,NW 318,Residential,7972,22685,0,30657,142911000700000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142911001400000,,Exempt,CITY PROPERTY,120,4TH ST NW,CEDAR RAPIDS CITY OF,0.042,,,,,,,,,0,0,0,0,0,0,142911001400000,NW 318,Residential,6048,51141,0,57189,142911001400000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142911001500000,,Exempt,CITY PROPERTY,0,VACANT LAND NW,CEDAR RAPIDS CITY OF,0.0098,,,,,,,,,0,0,0,0,0,0,142911001500000,Empty,Exempt,0,0,0,0,142911001500000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142911100700000,,Exempt,CITY PROPERTY,523,B AVE NW,CEDAR RAPIDS CITY OF,0.096,Single-Family,Salvage,1890-01-01,760.0,,,,,0,0,0,0,0,0,142911100700000,NW 318,Residential,9000,30994,0,39994,142911100700000,NW 318,RESIDENTIAL,9000,0,9000,3200,0,12200
142911102300000,,Exempt,CITY PROPERTY,216,5TH ST NW,CEDAR RAPIDS CITY OF,0.048,,,,,,,,,0,0,0,0,0,0,142911102300000,NW 318,Residential,6510,34932,0,41442,142911102300000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142911200100000,COMMUNITY RECOVERY CENTER,Exempt,CITY PROPERTY,220,6TH ST NW,CEDAR RAPIDS CITY OF,0.722,,,,,Office - General,1890,2129-01-01,,0,0,0,0,0,0,142911200100000,COMM NW,Commercial,97470,0,108756,206226,142911200100000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142911200300000,,Exempt,CITY PROPERTY,630,A AVE NW,CEDAR RAPIDS CITY OF,0.11,Single-Family,Salvage,1890-01-01,856.0,,,,,0,0,0,0,0,0,142911200300000,NW 318,Residential,12194,34521,0,46715,,,,,,,,,
142911200400000,,Exempt,CITY PROPERTY,628,A AVE NW,CEDAR RAPIDS CITY OF,0.107,,,,,,,,,0,0,0,0,0,0,142911200400000,NW 318,Residential,11280,56884,0,68164,,,,,,,,,
142911200500000,,Exempt,CITY PROPERTY,626,A AVE NW,CEDAR RAPIDS CITY OF,0.119,Single-Family,Salvage,1872-01-01,960.0,,,,,0,0,0,0,0,0,142911200500000,NW 318,Residential,11688,32741,0,44429,,,,,,,,,
142911500400000,,Exempt,CITY PROPERTY,613,A AVE NW,CEDAR RAPIDS CITY OF,0.132,Single-Family,Salvage,1890-01-01,1060.0,,,,,0,0,0,0,0,0,142911500400000,NW 318,Residential,12300,61617,0,73917,142911500400000,NW 318,RESIDENTIAL,12300,0,12300,97200,0,109500
142911500900000,APARTMENT/DWLG,Exempt,CITY PROPERTY,633,A AVE NW,CEDAR RAPIDS CITY OF,0.129,,,,,Apartment,1950,1664-01-01,,0,0,0,0,0,0,142911500900000,APTS NW,Commercial,9072,0,89345,98417,142911500900000,WAREHOUSE,COMMERCIAL,0,16100,16100,0,118200,134300
142911501400000,,Exempt,CITY PROPERTY,608,1ST AVE NW,CEDAR RAPIDS CITY OF,0.129,Two-Family Conversion,Salvage,1900-01-01,1253.0,,,,,0,0,0,0,0,0,142911501400000,NW 318,Residential,16000,62303,0,78303,142911501400000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142912700100000,LOG CABIN TAVERN,Exempt,CITY PROPERTY,801,E AVE NW,CEDAR RAPIDS CITY OF,0.0643,,,,,Bars and Lounges,1931,1920-01-01,,0,0,0,0,0,0,142912700100000,COMM NW,Commercial,12096,0,42978,55074,,,,,,,,,
142912700200000,,Exempt,CITY PROPERTY,805,E AVE NW,CEDAR RAPIDS CITY OF,0.064,,,,,,,,,0,0,0,0,0,0,142912700200000,NW 311,Residential,11200,0,0,11200,,,,,,,,,
142912700400000,,Exempt,CITY PROPERTY,807,E AVE NW,CEDAR RAPIDS CITY OF,0.064,,,,,,,,,0,0,0,0,0,0,142912700400000,NW 311,Residential,4800,23889,0,28689,142912700400000,NW 311,RESIDENTIAL,4800,0,4800,0,0,4800
142913000800000,,Exempt,CITY PROPERTY,620,C AVE NW,CEDAR RAPIDS CITY OF,0.195,,,,,,,,,0,0,0,0,0,0,142913000800000,NW 311,Exempt,0,0,0,0,142913000800000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142913101100000,CONVERSION,Exempt,CITY PROPERTY,828,C AVE NW,CEDAR RAPIDS CITY OF,0.1607,,,,,,,,,0,0,0,0,0,0,142913101100000,CONVERSIONS,Commercial,11340,0,50446,61786,142913101100000,NW 311,RESIDENTIAL,15000,0,15000,109700,0,124700
142913101600000,PAVING AND FENCING,Exempt,CITY PROPERTY,0,VACANT LAND NW,CEDAR RAPIDS CITY OF,0.129,,,,,,,,,0,0,0,0,0,0,142913101600000,Empty,Exempt,0,0,0,0,142913101600000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142913101700000,PAVING ONLY,Exempt,CITY PROPERTY,0,VACANT LAND NW,CEDAR RAPIDS CITY OF,0.129,,,,,,,,,0,0,0,0,0,0,142913101700000,Empty,Exempt,0,0,0,0,142913101700000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142913601500000,,Exempt,CITY PROPERTY,320,9TH ST NW,CEDAR RAPIDS CITY OF,0.04,Single-Family,1 1/2 Story Frame,1911-01-01,1162.8,,,,,0,0,0,0,0,0,142913601500000,NW 311,Residential,5670,56572,0,62242,,,,,,,,,
142913701000000,,Exempt,CITY PROPERTY,1016,B AVE NW,CEDAR RAPIDS CITY OF,0.084,,,,,,,,,0,0,0,0,0,0,142913701000000,NW 311,Residential,9100,42781,0,51881,142913701000000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142915400200000,,Exempt,CITY PROPERTY,235,11TH ST NW,CEDAR RAPIDS CITY OF,0.129,Single-Family,Salvage,1900-01-01,954.0,,,,,0,0,0,0,0,0,142915400200000,NW 311,Residential,19320,51147,0,70467,142915400200000,NW 311,RESIDENTIAL,19300,0,19300,120100,0,139400
142915500100000,,Exempt,CITY PROPERTY,0,VACANT LAND NW,CEDAR RAPIDS CITY OF,0.235,,,,,,,,,0,0,0,0,0,0,142915500100000,Empty,Exempt,0,0,0,0,142915500100000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142916300500000,,Exempt,CITY PROPERTY,846,3RD AVE SW,CEDAR RAPIDS CITY OF,0.137,,,,,,,,,0,0,0,0,0,0,142916300500000,NW 318,Residential,11660,43479,0,55139,142916300500000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142916401400000,,Exempt,CITY PROPERTY,1016,3RD AVE SW,CEDAR RAPIDS CITY OF,0.101,Single-Family,1 Story Frame,1920-01-01,866.0,,,,,0,0,0,0,0,0,142916401400000,NW 311,Residential,10576,55095,0,65671,142916401400000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142917700400000,,Exempt,CITY PROPERTY,115,6TH ST SW,CEDAR RAPIDS CITY OF,0.119,,,,,,,,,0,0,0,0,0,0,142917700400000,SW 401,Residential,11760,35617,0,47377,142917700400000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142917700700000,,Exempt,CITY PROPERTY,508,2ND AVE SW,CEDAR RAPIDS CITY OF,0.072,Single-Family,Salvage,1900-01-01,692.0,,,,,0,0,0,0,0,0,142917700700000,SW 401,Residential,10530,38836,0,49366,142917700700000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142917700800000,,Exempt,CITY PROPERTY,500,2ND AVE SW,CEDAR RAPIDS CITY OF,0.066,,,,,,,,,0,0,0,0,0,0,142917700800000,SW 401,Residential,9720,33067,0,42787,142917700800000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142917901100000,,Exempt,CITY PROPERTY,510,3RD AVE SW,CEDAR RAPIDS CITY OF,0.096,,,,,,,,,0,0,0,0,0,0,142917901100000,SW 401,Residential,9000,38977,0,47977,142917901100000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142918001100000,CONVERSION,Exempt,CITY PROPERTY,622,2ND AVE SW,CEDAR RAPIDS CITY OF,0.0964,,,,,,,,,0,0,0,0,0,0,142918001100000,CONVERSIONS,Commercial,6804,0,49751,56555,142918001100000,NW 318,RESIDENTIAL,9000,0,9000,0,0,9000
142918001500000,CONVERSION,Exempt,CITY PROPERTY,606,2ND AVE SW,CEDAR RAPIDS CITY OF,0.0964,,,,,,,,,0,0,0,0,0,0,142918001500000,CONVERSIONS,Commercial,6804,0,51522,58326,142918001500000,NW 318,RESIDENTIAL,9000,0,9000,3200,0,12200
