GIS_Number,Doing_Business_As,Class,Map Name,Hse#,Address,Deedholder,Acres,Residential Occupancy Type,Style Descr,Year Built,Total Living Area,Commercial Occupancy Type,Year Built_2,Gross Bldg Area,2016 Land Res,2016 Land Comm,2016 Land Total,2016 Dwlg,2016 Improv,2016 Total,GIS_Number_valuations,Map_Name_valuations,Class_valuations,2008 Land,2008 Dwlg,2008 Improv,2008 total
143437602200000,FLAT PARKING,EXEMPT,CITY PROPERTY,0,VACANT LAND SW,CEDAR RAPIDS CITY OF,0.7418,,,,,,,,0,0,0,0,0,0,143437602200000,Empty,Exempt,0,0,0,0
140430101200000,FLAT PARKING,EXEMPT,CITY PROPERTY,0,VACANT LAND NE,CEDAR RAPIDS CITY OF,0.8,,,,,,,,0,0,0,0,0,0,140430101200000,Empty,Exempt,0,0,0,0
142815700100000,FLAT PARKING,EXEMPT,CITY PROPERTY,0,VACANT LAND SE,CEDAR RAPIDS CITY OF,0.8329,,,,,,,,0,0,0,0,0,0,142815700100000,Empty,Exempt,0,0,0,0
142727700500000,FLAT PARKING,EXEMPT,CITY PROPERTY,0,VACANT LAND SE,CEDAR RAPIDS CITY OF,0.841,,,,,,,,0,0,0,0,0,0,142727700500000,Empty,Exempt,0,0,0,0
142815600100000,FLAT PARKING,EXEMPT,CITY PROPERTY,105,8TH AVE SE,CEDAR RAPIDS CITY OF,0.957,,,,,,,,0,0,0,0,0,0,142815600100000,Empty,Exempt,0,0,0,0
142048301100000,FLAT PARKING,EXEMPT,CITY PROPERTY,300,F AVE NW,CEDAR RAPIDS CITY OF,1.019,,,,,,,,0,0,0,0,0,0,142048301100000,INDUSTRIAL,Industrial,81940,0,47414,129354
142815600300000,FLAT PARKING,EXEMPT,CITY PROPERTY,0,VACANT LAND SE,CEDAR RAPIDS CITY OF,1.1019,,,,,,,,0,0,0,0,0,0,142815600300000,Empty,Exempt,0,0,0,0
142840300100000,FLAT PARKING,EXEMPT,CITY PROPERTY,1001,2ND ST SE,CEDAR RAPIDS CITY OF,9.66,,,,,,,,0,0,0,0,0,0,142840300100000,Empty,Exempt,0,0,0,0
142917800800000,FORMERLY AJRAM FURNITURE/VAC LOT,EXEMPT,CITY PROPERTY,720,1ST AVE NW,CEDAR RAPIDS CITY OF,0.45,,,,,,,,0,0,0,0,0,0,142917800800000,COMM NW,Commercial,87480,0,253049,340529
142146100100000,GREEN SQUARE PARK,EXEMPT,CITY PROPERTY,0,VACANT LAND SE,CEDAR RAPIDS CITY OF,4.132,,,,,,,,0,0,0,0,0,0,142146100100000,Empty,Exempt,0,0,0,0
143311000100000,HAYES FIELD,EXEMPT,CITY PROPERTY,0,VACANT LAND SW,CEDAR RAPIDS CITY OF,4.5066,,,,,,,,0,0,0,0,0,0,143311000100000,Empty,Exempt,0,0,0,0
142727700400000,HIDDER PARK,EXEMPT,CITY PROPERTY,1248,10TH ST SE,CEDAR RAPIDS CITY OF,0.771,,,,,,,,0,0,0,0,0,0,142727700400000,Empty,Exempt,0,0,0,0
191417900400000,HOOVER NATURE TRAIL,EXEMPT,CITY PROPERTY,0,VACANT LAND SW,CEDAR RAPIDS CITY OF,0.13,,,,,,,,0,0,0,0,0,0,191417900400000,SW 422,Exempt,0,0,0,0
191415801000000,HOOVER NATURE TRAIL,EXEMPT,CITY PROPERTY,0,VACANT LAND SW,CEDAR RAPIDS CITY OF,0.44,,,,,,,,0,0,0,0,0,0,191415801000000,SW 422,Exempt,0,0,0,0
191137700200000,HOOVER NATURE TRAIL,EXEMPT,CITY PROPERTY,0,VACANT LAND SW,CEDAR RAPIDS CITY OF,5.1604,,,,,,,,0,0,0,0,0,0,191137700200000,Empty,Exempt,0,0,0,0
141722600100000,HOUSEBOATS DOCKING,EXEMPT,CITY PROPERTY,0,VACANT LAND NW,CEDAR RAPIDS CITY OF,15.0,,,,,,,,0,0,0,0,0,0,141722600100000,Empty,Exempt,0,0,0,0
112740200500000,HUNTINGTON RIDGE PARK,EXEMPT,CITY PROPERTY,0,VACANT LAND NE,CEDAR RAPIDS CITY OF,2.442,,,,,,,,0,0,0,0,0,0,112740200500000,Empty,Exempt,0,0,0,0
112747600100000,HUNTINGTON RIDGE PARK,EXEMPT,CITY PROPERTY,0,VACANT LAND NE,CEDAR RAPIDS CITY OF,4.71,,,,,,,,0,0,0,0,0,0,112747600100000,Empty,Exempt,0,0,0,0
142937600100000,ICE ARENA,EXEMPT,CITY PROPERTY,1100,ROCKFORD RD SW,CEDAR RAPIDS CITY OF,6.7615,,,,,,,,0,0,0,0,0,0,142937600100000,Empty,Exempt,0,0,0,0
153040300100000,INDIAN CREEK NATURE CENTER,EXEMPT,CITY PROPERTY,6665,OTIS RD SE,CEDAR RAPIDS CITY OF,5.3012,,,,,,,,0,0,0,0,0,0,153040300100000,Empty,Exempt,0,0,0,0
142146000300000,IOWA THEATRE BUILDING PARKING,EXEMPT,CITY PROPERTY,0,VACANT LAND SE,CEDAR RAPIDS CITY OF,0.2571,,,,,,,,0,0,0,0,0,0,142146000300000,COMM CTRL CORE,Commercial,181440,0,9202,190642
143510100400000,IRENE DUMPKE PARK,EXEMPT,CITY PROPERTY,0,VACANT LAND SE,CEDAR RAPIDS CITY OF,8.8605,,,,,,,,0,0,0,0,0,0,143510100400000,Empty,Exempt,0,0,0,0
143520200200000,IROQUOIS PARK,EXEMPT,CITY PROPERTY,0,VACANT LAND SE,CEDAR RAPIDS CITY OF,8.3954,,,,,,,,0,0,0,0,0,0,143520200200000,Empty,Exempt,0,0,0,0
132415300200000,JACKSON PARK,EXEMPT,CITY PROPERTY,0,VACANT LAND NW,CEDAR RAPIDS CITY OF,3.17,,,,,,,,0,0,0,0,0,0,132415300200000,Empty,Exempt,0,0,0,0
132415301500000,JACKSON PARK,EXEMPT,CITY PROPERTY,0,VACANT LAND NW,CEDAR RAPIDS CITY OF,4.13,,,,,,,,0,0,0,0,0,0,132415301500000,Empty,Exempt,0,0,0,0
132525800100000,JACOLYN PARK,EXEMPT,CITY PROPERTY,0,VACANT LAND NW,CEDAR RAPIDS CITY OF,1.71,,,,,,,,0,0,0,0,0,0,132525800100000,Empty,Exempt,0,0,0,0
132532700200000,JACOLYN PARK,EXEMPT,CITY PROPERTY,0,VACANT LAND NW,CEDAR RAPIDS CITY OF,3.16,,,,,,,,0,0,0,0,0,0,132532700200000,Empty,Exempt,0,0,0,0
143445100300000,JONES GOLF COURSE,EXEMPT,CITY PROPERTY,0,VACANT LAND SW,CEDAR RAPIDS CITY OF,43.2773,,,,,,,,0,0,0,0,0,0,143445100300000,Empty,Exempt,0,0,0,0
143437700200000,JONES PARK,EXEMPT,CITY PROPERTY,0,VACANT LAND SW,CEDAR RAPIDS CITY OF,19.0063,,,,,,,,0,0,0,0,0,0,143437700200000,Empty,Exempt,0,0,0,0
143432600100000,JONES PARK,EXEMPT,CITY PROPERTY,325,WILSON AVE DR SW,CEDAR RAPIDS CITY OF,40.0191,,,,,,,,0,0,0,0,0,0,143432600100000,Empty,Exempt,0,0,0,0
141015900800000,KENWOOD PARK,EXEMPT,CITY PROPERTY,900,35TH ST NE,CEDAR RAPIDS CITY OF,1.72,,,,,,,,0,0,0,0,0,0,141015900800000,Empty,Exempt,0,0,0,0
192032600100000,KIRKWOOD SPORTS COMPLEX,EXEMPT,CITY PROPERTY,0,VACANT LAND SW,CEDAR RAPIDS CITY OF,61.13,,,,,,,,0,0,0,0,0,0,192032600100000,Empty,Exempt,0,0,0,0
142848000100000,KOSEK BANDSTAND,EXEMPT,CITY PROPERTY,0,VACANT LAND SW,CEDAR RAPIDS CITY OF,0.0781,,,,,,,,0,0,0,0,0,0,142848000100000,Empty,Exempt,0,0,0,0
140945200100000,LAND & PAVED STREET,EXEMPT,CITY PROPERTY,0,VACANT LAND NE,CEDAR RAPIDS CITY OF,0.84,,,,,,,,0,0,0,0,0,0,140945200100000,Empty,Exempt,0,0,0,0
143218500200000,LIFT STATION,EXEMPT,CITY PROPERTY,0,VACANT LAND SW,CEDAR RAPIDS CITY OF,0.1194,,,,,,,,0,0,0,0,0,0,143218500200000,Empty,Exempt,0,0,0,0
191620100200000,LINCOLNWAY PARK,EXEMPT,CITY PROPERTY,5690,KLINGER ST SW,CEDAR RAPIDS CITY OF,5.98,,,,,,,,0,0,0,0,0,0,191620100200000,Empty,Exempt,0,0,0,0
191620100100000,LINCOLNWAY PARK,EXEMPT,CITY PROPERTY,0,VACANT LAND SW,CEDAR RAPIDS CITY OF,8.8879,,,,,,,,0,0,0,0,0,0,191620100100000,Empty,Exempt,0,0,0,0
142840600700000,MASARYK PARK,EXEMPT,CITY PROPERTY,1325,1ST ST SE,CEDAR RAPIDS CITY OF,1.2253,,,,,,,,0,0,0,0,0,0,142840600700000,Empty,Exempt,0,0,0,0
142820400100000,MAYS ISLAND,EXEMPT,CITY PROPERTY,0,VACANT LAND SE,CEDAR RAPIDS CITY OF,2.4,,,,,,,,0,0,0,0,0,0,142820400100000,Empty,Exempt,0,0,0,0
142827600500000,MCGRATH AMPITHEATRE,EXEMPT,CITY PROPERTY,505,1ST ST SW,CEDAR RAPIDS CITY OF,8.2,,,,,,,,0,0,0,0,0,0,,,,,,,
142820900100000,MEMORIAL,EXEMPT,CITY PROPERTY,0,VACANT LAND SW,CEDAR RAPIDS CITY OF,0.93,,,,,,,,0,0,0,0,0,0,142820900100000,Empty,Exempt,0,0,0,0
142828200100000,MEMORIAL PARKING,EXEMPT,CITY PROPERTY,0,VACANT LAND SW,CEDAR RAPIDS CITY OF,0.861,,,,,,,,0,0,0,0,0,0,142828200100000,Empty,Exempt,0,0,0,0
142617601300000,MONROE PARK,EXEMPT,CITY PROPERTY,0,VACANT LAND SE,CEDAR RAPIDS CITY OF,4.82,,,,,,,,0,0,0,0,0,0,142617601300000,Empty,Exempt,0,0,0,0
142847700600000,NATIONAL CZECH & SLOVAK MUSEUM,EXEMPT,CITY PROPERTY,28,16TH AVE SW,CEDAR RAPIDS CITY OF,1.72,,,,,,,,0,0,0,0,0,0,,,,,,,
142847802000000,NATIONAL CZECH & SLOVAK MUSEUM,EXEMPT,CITY PROPERTY,1400,INSPIRATION PL SW,CEDAR RAPIDS CITY OF,2.96,Single-Family,1 Story Frame,1880,448.0,Library,1995,58324,0,0,0,0,0,0,,,,,,,
142847801700000,NATIONAL CZECH & SLOVAK MUSEUM & LIBRARY,EXEMPT,CITY PROPERTY,0,VACANT LAND SW,CEDAR RAPIDS CITY OF,0.33,,,,,,,,0,0,0,0,0,0,,,,,,,
191112700200000,NAVAJO PARK,EXEMPT,CITY PROPERTY,0,VACANT LAND SW,CEDAR RAPIDS CITY OF,9.9997,,,,,,,,0,0,0,0,0,0,191112700200000,Empty,Exempt,0,0,0,0
142910400100000,NEW E AVE,EXEMPT,CITY PROPERTY,505,E AVE NW,CEDAR RAPIDS CITY OF,0.0643,,,,,,,,0,0,0,0,0,0,142910400100000,COMM NW,Commercial,12096,0,65880,77976
142812600400000,NEW LIBRARY,EXEMPT,CITY PROPERTY,401,4TH AVE SE,CEDAR RAPIDS CITY OF,1.9284,,,,,,,,0,0,0,0,0,0,,,,,,,
192037600200000,NEW NATIONAL GUARD BLDG,EXEMPT,CITY PROPERTY,1500,WRIGHT BROTHERS BLVD SW,CEDAR RAPIDS CITY OF,21.95,,,,,,,,0,0,0,0,0,0,192037600200000,SW 418,Exempt,0,0,0,0
113315104000000,NIXON PARK,EXEMPT,CITY PROPERTY,0,VACANT LAND NE,CEDAR RAPIDS CITY OF,4.55,,,,,,,,0,0,0,0,0,0,113315104000000,Empty,Exempt,0,0,0,0
113315103900000,NIXON PARK,EXEMPT,CITY PROPERTY,0,VACANT LAND NE,CEDAR RAPIDS CITY OF,14.93,,,,,,,,0,0,0,0,0,0,113315103900000,Empty,Exempt,0,0,0,0
140332600100000,NOELRIDGE PARK,EXEMPT,CITY PROPERTY,0,VACANT LAND NE,CEDAR RAPIDS CITY OF,99.0,,,,,,,,0,0,0,0,0,0,140332600100000,Empty,Exempt,0,0,0,0
191910100100000,NORDSTROM.COM,COMMERCIAL,WAREHOUSE,7700,18TH ST SW,CEDAR RAPIDS CITY OF (NORDSTROM),46.7,,,,,Warehouse,1997,614550,0,904800,904800,0,22074200,22979000,191910100100000,COMM SW,Commercial,913086,0,25601133,26514219
142720200400000,OAK HILL CEMETARY,EXEMPT,CITY PROPERTY,0,VACANT LAND SE,CEDAR RAPIDS CITY OF,0.128,,,,,,,,0,0,0,0,0,0,142720200400000,Empty,Exempt,0,0,0,0
142720100100000,OAK HILL CEMETARY,EXEMPT,CITY PROPERTY,0,VACANT LAND SE,CEDAR RAPIDS CITY OF,3.0,,,,,,,,0,0,0,0,0,0,142720100100000,Empty,Exempt,0,0,0,0
142732800100000,OLD FARMSTEAD SITE/ 3 BLDGS REMAIN,EXEMPT,CITY PROPERTY,1800,3RD ST SE,CEDAR RAPIDS CITY OF,30.17,,,,,Warehouse,1920,10640,0,0,0,0,0,0,142732800100000,COMM SE,Commercial,695250,0,584251,1279501
141138001800000,PAPOOSE PARK,EXEMPT,CITY PROPERTY,0,VACANT LAND SE,CEDAR RAPIDS CITY OF,2.954,,,,,,,,0,0,0,0,0,0,141138001800000,Empty,Exempt,0,0,0,0
142813100102000,PARAMOUNT THEATRE,EXEMPT,THEATER,305,2ND ST SE,CEDAR RAPIDS CITY OF,,,,,,,,,0,0,0,0,0,0,142813100102000,Empty,Exempt,0,0,0,0
142132601400000,PARCEL WITH CEMENT STRUCTURE,EXEMPT,CITY PROPERTY,114,K AVE NW,CEDAR RAPIDS CITY OF,1.5,,,,,,,,0,0,0,0,0,0,,,,,,,
142815800300000,PARK,EXEMPT,CITY PROPERTY,40,8TH AVE SW,CEDAR RAPIDS CITY OF,2.2,,,,,,,,0,0,0,0,0,0,,,,,,,
142542901100000,PARK,EXEMPT,CITY PROPERTY,0,VACANT LAND SE,CEDAR RAPIDS CITY OF,14.32,,,,,,,,0,0,0,0,0,0,142542901100000,Empty,Exempt,0,0,0,0
142138000100000,PARK WITH 5 SEASONS STATUE,EXEMPT,CITY PROPERTY,0,VACANT LAND NE,CEDAR RAPIDS CITY OF,2.598,,,,,,,,0,0,0,0,0,0,142138000100000,Empty,Exempt,0,0,0,0
142812700600000,PARKING GARAGE,EXEMPT,CITY PROPERTY,0,VACANT LAND SE,CEDAR RAPIDS CITY OF,1.698,,,,,,,,0,0,0,0,0,0,142812700600000,Empty,Exempt,0,0,0,0
142812900100000,PARKING GARAGE,EXEMPT,CITY PROPERTY,349,4TH AVE SE,CEDAR RAPIDS CITY OF,1.8,,,,,,,,0,0,0,0,0,0,142812900100000,Empty,Exempt,0,0,0,0
142823400300000,PARKING LOT,EXEMPT,CITY PROPERTY,0,VACANT LAND SW,CEDAR RAPIDS CITY OF,0.305,,,,,,,,0,0,0,0,0,0,142823400300000,Empty,Exempt,0,0,0,0
142813300400000,PARKING RAMP,EXEMPT,CITY PROPERTY,201,4TH AVE SE,CEDAR RAPIDS CITY OF,1.652,,,,,,,,0,0,0,0,0,0,142813300400000,Empty,Exempt,0,0,0,0
142815200500000,PARKING STRUCTURE,EXEMPT,CITY PROPERTY,601,2ND ST SE,CEDAR RAPIDS CITY OF,2.1378,,,,,,,,0,0,0,0,0,0,,,,,,,
142048301200000,PART OF ALLEY,EXEMPT,CITY PROPERTY,0,VACANT LAND NW,CEDAR RAPIDS CITY OF,0.0092,,,,,,,,0,0,0,0,0,0,142048301200000,Empty,Exempt,0,0,0,0
141515102500000,PART OF BIKE/WALKING TRAIL,EXEMPT,CITY PROPERTY,0,VACANT LAND NE,CEDAR RAPIDS CITY OF,2.2727,,,,,,,,0,0,0,0,0,0,,,,,,,
141720300100000,PART OF CITY WATER WORKS,EXEMPT,CITY PROPERTY,100,J AVE NE,CEDAR RAPIDS CITY OF,2.5,,,,,,,,0,0,0,0,0,0,141720300100000,Empty,Exempt,0,0,0,0
141740200200000,PART OF CITY WATER WORKS,EXEMPT,CITY PROPERTY,0,VACANT LAND NE,CEDAR RAPIDS CITY OF,47.2,,,,,,,,0,0,0,0,0,0,141740200200000,Empty,Exempt,0,0,0,0
142730500300000,PART OF INTERSTATE POWER,EXEMPT,CITY PROPERTY,0,VACANT LAND SE,CEDAR RAPIDS CITY OF,2.43,,,,,,,,0,0,0,0,0,0,,,,,,,
142823401100000,PAVED CITY LOT,EXEMPT,CITY PROPERTY,214,1ST ST SW,CEDAR RAPIDS CITY OF,0.3668,,,,,,,,0,0,0,0,0,0,142823401100000,COMM SW,Commercial,43137,0,165190,208327
191415800800000,PAVILION,EXEMPT,CITY PROPERTY,2007,ROOSEVELT RD SW,CEDAR RAPIDS CITY OF,0.266,,,,,,,,0,0,0,0,0,0,191415800800000,SW 422,Residential,342,0,0,342
142847801000000,PAVING,EXEMPT,CITY PROPERTY,0,VACANT LAND SW,CEDAR RAPIDS CITY OF,0.1194,,,,,,,,0,0,0,0,0,0,142847801000000,Empty,Exempt,0,0,0,0
142913101600000,PAVING,EXEMPT,CITY PROPERTY,0,VACANT LAND NW,CEDAR RAPIDS CITY OF,0.129,,,,,,,,0,0,0,0,0,0,142913101600000,Empty,Exempt,0,0,0,0
142913101700000,PAVING ONLY,EXEMPT,CITY PROPERTY,0,VACANT LAND NW,CEDAR RAPIDS CITY OF,0.129,,,,,,,,0,0,0,0,0,0,142913101700000,Empty,Exempt,0,0,0,0
142043000100000,PAVING ONLY,EXEMPT,CITY PROPERTY,0,VACANT LAND NW,CEDAR RAPIDS CITY OF,0.1469,,,,,,,,0,0,0,0,0,0,142043000100000,COMM NW,Commercial,20736,0,3499,24235
142040700900000,PAVING ONLY,EXEMPT,CITY PROPERTY,0,VACANT LAND NW,CEDAR RAPIDS CITY OF,0.646,,,,,,,,0,0,0,0,0,0,142040700900000,COMM NW,Commercial,45684,0,6167,51851
140547601400000,PIERCE PARK,EXEMPT,CITY PROPERTY,0,VACANT LAND NE,CEDAR RAPIDS CITY OF,1.9,,,,,,,,0,0,0,0,0,0,140547601400000,Empty,Exempt,0,0,0,0
190215100100000,POLICE FIRING RANGE,EXEMPT,CITY PROPERTY,2727,OLD RIVER RD SW,CEDAR RAPIDS CITY OF,23.927,,,,,,,,0,0,0,0,0,0,190215100100000,Empty,Exempt,0,0,0,0
142911001500000,PORTION OF ALLEY,EXEMPT,CITY PROPERTY,0,VACANT LAND NW,CEDAR RAPIDS CITY OF,0.0098,,,,,,,,0,0,0,0,0,0,142911001500000,Empty,Exempt,0,0,0,0
142847801500000,PORTION OF DRIVEWAY,EXEMPT,CITY PROPERTY,0,VACANT LAND SW,CEDAR RAPIDS CITY OF,0.01,,,,,,,,0,0,0,0,0,0,,,,,,,
142848300100000,PORTION OF DRIVEWAY,EXEMPT,CITY PROPERTY,0,VACANT LAND SW,CEDAR RAPIDS CITY OF,0.1022,,,,,,,,0,0,0,0,0,0,142848300100000,Empty,Exempt,0,0,0,0
142918900800000,PORTION OF STREET,EXEMPT,CITY PROPERTY,843,3RD AVE SW,CEDAR RAPIDS CITY OF,0.0575,,,,,,,,0,0,0,0,0,0,142918900800000,Empty,Exempt,0,0,0,0
142845600600000,PORTION OF STREET,EXEMPT,CITY PROPERTY,0,VACANT LAND SW,CEDAR RAPIDS CITY OF,0.39,,,,,,,,0,0,0,0,0,0,,,,,,,
142845900200000,PORTION OF STREET,EXEMPT,CITY PROPERTY,0,VACANT LAND SW,CEDAR RAPIDS CITY OF,0.781,,,,,,,,0,0,0,0,0,0,142845900200000,Empty,Exempt,0,0,0,0
142813101504000,POTENTIAL FLOOD CONSTRUCTION,EXEMPT,CITY PROPERTY,0,VACANT LAND SE,CEDAR RAPIDS CITY OF,,,,,,,,,0,0,0,0,0,0,,,,,,,
142735400300000,POTENTIAL FLOOD CONSTRUCTION,EXEMPT,CITY PROPERTY,43,20TH AVE SW,CEDAR RAPIDS CITY OF,0.321,Single-Family,1 1/2 Story Brick,1905,1575.9,,,,0,0,0,0,0,0,142735400300000,SW 402,Residential,24500,72689,0,97189
140417600500000,PT PAVING/PT VACANT,COMMERCIAL,FLAT PARKING,5131,COUNCIL ST NE,CEDAR RAPIDS CITY OF,2.66,,,,,,,,0,595700,595700,0,20700,616400,140417600500000,Empty,Exempt,0,0,0,0
142835301500000,PUBLIC WORKS & RECYCLING FACILITY,EXEMPT,CITY PROPERTY,500,15TH AVE SW,CEDAR RAPIDS CITY OF,17.97,,,,,,,,0,0,0,0,0,0,,,,,,,
191535100100000,PUMP FOR KIRKWOOD TRUCK DRIVING AREA,EXEMPT,CITY PROPERTY,0,VACANT LAND SW,CEDAR RAPIDS CITY OF,0.0345,,,,,,,,0,0,0,0,0,0,191535100100000,Empty,Exempt,0,0,0,0
142732801300000,RAILROAD RIGHT OF WAY,EXEMPT,CITY PROPERTY,0,VACANT LAND SE,CEDAR RAPIDS CITY OF,,,,,,,,,0,0,0,0,0,0,,,,,,,
140425100100000,RAILROAD RIGHT OF WAY,EXEMPT,CITY PROPERTY,0,VACANT LAND NE,CEDAR RAPIDS CITY OF,0.77,,,,,,,,0,0,0,0,0,0,140425100100000,Empty,Exempt,0,0,0,0
190417900200000,RALIROAD FACILITY,EXEMPT,CITY PROPERTY,28,37TH AVE SW,CEDAR RAPIDS CITY OF,4.2425,,,,,,,,0,0,0,0,0,0,190417900200000,Empty,Exempt,0,0,0,0
142227800100000,REDMOND PARK,EXEMPT,CITY PROPERTY,0,VACANT LAND SE,CEDAR RAPIDS CITY OF,1.23,,,,,,,,0,0,0,0,0,0,142227800100000,Empty,Exempt,0,0,0,0
142940100200000,REED PARK,EXEMPT,CITY PROPERTY,0,VACANT LAND SW,CEDAR RAPIDS CITY OF,1.6013,,,,,,,,0,0,0,0,0,0,142940100200000,Empty,Exempt,0,0,0,0
141130500700000,RIGHT OF WAY,EXEMPT,CITY PROPERTY,0,VACANT LAND SE,CEDAR RAPIDS CITY OF,0.08,,,,,,,,0,0,0,0,0,0,141130500700000,Empty,Exempt,0,0,0,0
141130500800000,RIGHT OF WAY,EXEMPT,CITY PROPERTY,0,VACANT LAND SE,CEDAR RAPIDS CITY OF,0.14,,,,,,,,0,0,0,0,0,0,141130500800000,Empty,Exempt,0,0,0,0
143417700200000,RIVER SEGMENT,EXEMPT,CITY PROPERTY,0,VACANT LAND SE,CEDAR RAPIDS CITY OF,23.14,,,,,,,,0,0,0,0,0,0,,,,,,,
142845100600000,RIVERSIDE PARK,EXEMPT,CITY PROPERTY,0,VACANT LAND SW,CEDAR RAPIDS CITY OF,,,,,,,,,0,0,0,0,0,0,,,,,,,
142845300700000,RIVERSIDE PARK,EXEMPT,CITY PROPERTY,0,VACANT LAND SW,CEDAR RAPIDS CITY OF,,,,,,,,,0,0,0,0,0,0,,,,,,,
142845300800000,RIVERSIDE PARK,EXEMPT,CITY PROPERTY,0,VACANT LAND SW,CEDAR RAPIDS CITY OF,0.47,,,,,,,,0,0,0,0,0,0,,,,,,,
141822800100000,SECTION OF RIVER,EXEMPT,CITY PROPERTY,0,VACANT LAND NE,CEDAR RAPIDS CITY OF,4.0,,,,,,,,0,0,0,0,0,0,141822800100000,Empty,Exempt,0,0,0,0
141715300100000,SECTION OF RIVER,EXEMPT,CITY PROPERTY,0,VACANT LAND NE,CEDAR RAPIDS CITY OF,29.73,,,,,,,,0,0,0,0,0,0,141715300100000,Empty,Exempt,0,0,0,0
141810100100000,SECTION OF RIVER,EXEMPT,CITY PROPERTY,0,VACANT LAND NW,CEDAR RAPIDS CITY OF,44.11,,,,,,,,0,0,0,0,0,0,141810100100000,Empty,Exempt,0,0,0,0
131327600100000,SEMINOLE VALLEY PARK,EXEMPT,CITY PROPERTY,5925,SEMINOLE VALLEY TR NE,CEDAR RAPIDS CITY OF,217.27,,,,,,,,0,0,0,0,0,0,131327600100000,Empty,Exempt,0,0,0,0
141625100200000,SHAVER PARK,EXEMPT,CITY PROPERTY,0,VACANT LAND NE,CEDAR RAPIDS CITY OF,45.99,,,,,,,,0,0,0,0,0,0,141625100200000,Empty,Exempt,0,0,0,0
141940100100000,SHAWNEE PARK,EXEMPT,CITY PROPERTY,1101,19TH ST NW,CEDAR RAPIDS CITY OF,19.83,,,,,,,,0,0,0,0,0,0,141940100100000,Empty,Exempt,0,0,0,0
143037700100000,SIDEWALK,EXEMPT,CITY PROPERTY,0,VACANT LAND SW,CEDAR RAPIDS CITY OF,0.1,,,,,,,,0,0,0,0,0,0,143037700100000,Empty,Exempt,0,0,0,0
142815300100000,SIDEWALK,EXEMPT,CITY PROPERTY,0,VACANT LAND SE,CEDAR RAPIDS CITY OF,0.11,,,,,,,,0,0,0,0,0,0,142815300100000,Empty,Exempt,0,0,0,0
142822801300000,SIDEWALK,EXEMPT,CITY PROPERTY,0,VACANT LAND SW,CEDAR RAPIDS CITY OF,0.14,,,,,,,,0,0,0,0,0,0,,,,,,,
142433001200000,SIDEWALK,EXEMPT,CITY PROPERTY,0,VACANT LAND SE,CEDAR RAPIDS CITY OF,0.181,,,,,,,,0,0,0,0,0,0,142433001200000,Empty,Exempt,0,0,0,0
142726000800000,SINCLAIR PARK,EXEMPT,CITY PROPERTY,0,VACANT LAND SE,CEDAR RAPIDS CITY OF,1.97,,,,,,,,0,0,0,0,0,0,142726000800000,Empty,Exempt,0,0,0,0
142815300300000,SITTING AREA,EXEMPT,CITY PROPERTY,0,VACANT LAND SE,CEDAR RAPIDS CITY OF,0.18,,,,,,,,0,0,0,0,0,0,142815300300000,Empty,Exempt,0,0,0,0
142040501800000,SLIVER OF LAND,EXEMPT,CITY PROPERTY,0,VACANT LAND NW,CEDAR RAPIDS CITY OF,0.001,,,,,,,,0,0,0,0,0,0,,,,,,,
142135400100000,SOUVENIR INC.,EXEMPT,CITY PROPERTY,202,F AVE NW,CEDAR RAPIDS CITY OF,1.68,,,,,,,,0,0,0,0,0,0,142135400100000,INDUSTRIAL,Industrial,210000,0,1338876,1548876
191610203200000,STORAGE,EXEMPT,CITY PROPERTY,48,OKLAHOMA AVE SW,CEDAR RAPIDS CITY OF,0.3101,,,,,,,,0,0,0,0,0,0,191610203200000,Empty,Exempt,0,0,0,0
133525201200000,STORM WATER MANAGEMENT,EXEMPT,CITY PROPERTY,0,VACANT LAND SW,CEDAR RAPIDS CITY OF,0.4,,,,,,,,0,0,0,0,0,0,,,,,,,
191615500700000,STORM WATER MANAGEMENT,EXEMPT,CITY PROPERTY,0,VACANT LAND SW,CEDAR RAPIDS CITY OF,0.72,,,,,,,,0,0,0,0,0,0,191615500700000,SW 422,Exempt,0,0,0,0
133525202500000,STORM WATER MANAGEMENT,EXEMPT,CITY PROPERTY,0,VACANT LAND SW,CEDAR RAPIDS CITY OF,0.96,,,,,,,,0,0,0,0,0,0,,,,,,,
190610101500000,STORM WATER MANAGEMENT,EXEMPT,CITY PROPERTY,0,VACANT LAND SW,CEDAR RAPIDS CITY OF,1.95,,,,,,,,0,0,0,0,0,0,,,,,,,
141135300300000,STREET,EXEMPT,CITY PROPERTY,0,VACANT LAND NE,CEDAR RAPIDS CITY OF,0.1,,,,,,,,0,0,0,0,0,0,141135300300000,Empty,Exempt,0,0,0,0
143030101000000,STREET SEGEMENT,EXEMPT,CITY PROPERTY,0,VACANT LAND NW,CEDAR RAPIDS CITY OF,0.1384,,,,,,,,0,0,0,0,0,0,143030101000000,Empty,Exempt,0,0,0,0
142720302300000,STREET SEGMENT,EXEMPT,CITY PROPERTY,0,VACANT LAND SE,CEDAR RAPIDS CITY OF,0.026,,,,,,,,0,0,0,0,0,0,142720302300000,Empty,Exempt,0,0,0,0
142720302100000,STREET SEGMENT,EXEMPT,CITY PROPERTY,0,VACANT LAND SE,CEDAR RAPIDS CITY OF,0.052,,,,,,,,0,0,0,0,0,0,142720302100000,Empty,Exempt,0,0,0,0
